@relation German_5

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric

@data
0.666667,0.294118,1,0.064103,1,0.75,0.666667,0.333333,0,0.321429,0,0.333333,1,0,0,1,0,1,0,0,1,0,1,0,1
0,0.117647,1,0.121795,0,0.5,0.666667,1,0.333333,0.339286,0,0.333333,0,0,1,1,0,1,0,0,1,0,1,0,0
1,0.117647,1,0.070513,0.5,0.75,0.333333,1,0.666667,0.321429,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0.333333,0.073529,0.5,0.051282,0,1,0.666667,1,0.666667,0.142857,1,0.333333,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.647059,0.5,0.403846,0.25,0.75,0.666667,0.333333,0.333333,0.089286,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
1,0.073529,0.5,0.076923,0,0.75,0.666667,0.333333,0.666667,0.053571,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.294118,0.5,0.064103,0,1,0.666667,0,0,0.303571,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0.088235,1,0.115385,1,0.25,0.333333,0.666667,0,0.142857,1,0.333333,0,0,1,0,0,0,1,1,0,0,0,1,0
0.333333,0.294118,1,0.282051,0,0.25,0.333333,1,0.666667,0.107143,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,0.294118,1,0.314103,0,1,0.666667,1,0.666667,0.25,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.161765,0.5,0.320513,0.5,1,0.333333,1,1,0.285714,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0.294118,0.25,0.083333,0,0.75,0.666667,1,0.666667,0.553571,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,0.5,0.019231,0,0.5,0,0.333333,0,0.535714,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1,0.044118,0.75,0.032051,1,1,0.666667,1,1,0.303571,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.333333,0.029412,0.75,0.070513,0.25,1,0,0.333333,0.666667,0.214286,0,0.333333,1,0,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,1,0.102564,1,0.5,0.333333,0.333333,0.666667,0.25,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.044118,0.5,0.134615,0,0.5,0.666667,0.333333,0,0.267857,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.294118,0.5,0.076923,0.75,0.75,0.333333,0.666667,0.666667,0.267857,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
0,0.647059,0.5,0.416667,0,0.5,0.333333,0.333333,0.666667,0.214286,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0.647059,0.5,0.634615,1,0.75,0.666667,0.666667,0.666667,0.321429,0.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.470588,1,0.352564,0,0.5,0.666667,1,0.666667,0.267857,1,0.333333,0,1,0,0,1,1,0,0,1,0,0,1,0
1,0.205882,0.5,0.102564,0,0.25,0.333333,1,0,0.071429,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.205882,0.5,0.814103,0,0,0.333333,1,1,0.339286,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0.666667,0.205882,0.5,0.108974,0,1,0.333333,0.333333,0.666667,0.071429,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1,0.470588,0.5,0.179487,1,0.5,0.666667,1,0,0.303571,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0.205882,1,0.224359,0,0.75,0.666667,0,0.666667,0.142857,1,0.333333,0,0,0,0,1,1,0,0,1,0,0,1,0
0.666667,0.029412,0.75,0.025641,0,0.25,0.333333,0,0.333333,0.178571,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.205882,0.5,0.115385,0,0.25,0.666667,0,0,0.25,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,0.5,0.121795,0,0.25,0.333333,0.333333,0.666667,0.178571,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.338235,0.75,0.307692,0,0.75,0.666667,1,0.666667,0.125,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.029412,1,0.070513,0,0.25,0.666667,1,0,0.375,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
0.333333,0.102941,1,0.064103,0.75,0.5,0.333333,1,0.666667,0.375,1,0.333333,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0.117647,1,0.044872,1,1,0.666667,1,0.666667,0.285714,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.073529,1,0.051282,0.75,1,0.666667,0.666667,1,0.232143,1,0.333333,1,0,0,0,0,1,0,0,0,0,0,1,1
1,0.205882,1,0.121795,0,0.5,0.333333,0,0.666667,0.107143,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.338235,1,0.134615,0,1,0.666667,1,0.666667,0.428571,0.5,1,1,1,0,0,0,1,0,0,1,0,0,0,0
1,0.294118,0.5,0.038462,1,0.75,0.666667,0.333333,0.666667,0.214286,0.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,1,0.237179,1,0.75,0.666667,1,0.333333,0.428571,1,0.333333,0,1,0,0,1,1,0,0,1,0,0,1,0
0.333333,0.338235,0.5,0.141026,0,0.25,0.333333,0,0.333333,0.232143,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.647059,0,0.762821,1,0.5,0.666667,0.333333,0.666667,0.517857,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
0.333333,0.205882,0.75,0.378205,0,0.5,0.666667,1,0,0.446429,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
0,0.161765,0,0.044872,0,1,0.666667,0.666667,0.666667,0.25,1,0.333333,1,0,0,1,0,1,0,1,0,0,0,1,1
0,0.205882,1,0.320513,0,1,0.666667,1,1,0.303571,1,0.666667,0,1,0,1,0,1,0,0,0,0,0,0,0
1,0.294118,1,0.307692,0,0.25,1,0.666667,1,0.5,1,0.666667,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.558824,0.75,0.262821,0,0.75,0.666667,0.333333,0.333333,0.125,0,0.333333,1,1,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.294118,0.5,0.108974,0,1,0.333333,1,0.666667,0.017857,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.470588,0.75,0.115385,0,0.75,0.666667,0,0.666667,0.089286,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0.294118,0.75,0.282051,0,0.75,0.666667,0.666667,0.666667,0.285714,1,0.333333,0,1,0,0,1,1,0,0,1,0,1,0,0
1,0.088235,0.5,0.166667,1,0.25,0.333333,1,0,0.214286,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1,0.161765,1,0.096154,0,1,0.666667,1,0.666667,0.482143,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.294118,1,0.403846,0,0,0.666667,1,1,1,1,0.333333,0,1,0,0,1,1,0,0,0,0,0,0,0
0.333333,0.25,0.5,0.237179,1,0.75,0.666667,0.666667,0.666667,0.285714,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.470588,0.5,0.038462,0.5,1,0.666667,1,0.333333,0.303571,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.333333,0.294118,0.5,0.057692,0,0.25,0.666667,0.333333,0,0.071429,0.5,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.132353,1,0.096154,0,0.25,0.666667,0,0.333333,0.160714,0,0.333333,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.117647,0.25,0,0,1,1,0,0.666667,0.464286,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.294118,0.5,0.185897,0.5,1,0,0.333333,0.666667,0.125,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0.088235,0.5,0.160256,0.25,0.5,0.666667,0.333333,0,0.232143,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1,0.117647,1,0.102564,0,1,0.666667,0.333333,1,0.125,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0.666667,0.161765,0.5,0.102564,0,1,0.666667,1,0.666667,0.375,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.333333,0.294118,0.5,0.705128,0,0.5,0.666667,0.666667,0.666667,0.178571,0,0.333333,0,1,0,0,0,0,1,0,1,0,0,0,1
0.666667,0.294118,1,0.211538,1,1,0.666667,1,1,0.017857,1,0.333333,0,0,0,0,0,0,1,1,0,0,0,1,0
1,0.161765,0.75,0.211538,0,0.25,0.333333,0.333333,0.333333,0.482143,1,0.333333,0,0,0,0,1,1,0,0,1,0,1,0,0
0.666667,0.088235,0.5,0.064103,0,0.25,0.333333,0.333333,0.333333,0.071429,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.161765,0.75,0.076923,0.75,0.5,1,0.666667,0.333333,0.75,0.5,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,1
0.666667,0.161765,1,0.064103,1,0.5,0.666667,1,1,0.357143,1,0.333333,0,1,0,0,0,1,0,0,0,0,0,1,1
1,0.470588,0.5,0.192308,0,0.5,0.333333,0.333333,0.666667,0.160714,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0,0.294118,1,0.057692,0.75,1,0.333333,1,0.333333,0.678571,1,0.333333,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0.161765,0.5,0.070513,0,0.5,0.333333,1,0.666667,0.160714,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0.117647,1,0.032051,1,1,0.333333,0.666667,0.333333,0.25,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,0.529412,1,0.365385,0,0.5,0.666667,0.666667,1,0.142857,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0.029412,1,0.00641,0.25,0.5,0.333333,1,0.666667,0.589286,1,0.333333,0,0,0,1,0,1,0,0,1,0,1,0,0
0.333333,0.073529,0.5,0.089744,0,0.25,0.333333,0.333333,0.666667,0.053571,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0.029412,0.75,0.038462,0,0.5,0.333333,0.333333,0,0.089286,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.470588,0.5,0.897436,0,1,0.666667,0.333333,1,0.678571,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,0.176471,1,0.147436,0,1,0.666667,1,0.333333,0.428571,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
0.333333,0.073529,0.25,0.070513,0.25,0.75,0.666667,0.666667,1,0.178571,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
1,0.161765,0.75,0.044872,0.75,0.75,0.333333,0.333333,0.333333,0.196429,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.647059,0.5,0.237179,1,0.75,0.666667,0,0.666667,0.392857,1,0.333333,1,1,0,0,0,1,0,0,1,0,0,1,0
1,0.470588,1,0.692308,1,0.5,0.666667,0.333333,0.666667,0.196429,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.666667,0.073529,0,0.064103,0,0.25,0.666667,0.333333,0.666667,0.267857,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,0,1
0.333333,0.029412,0.5,0.012821,0,0.25,1,0,0.333333,0.053571,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.205882,0.75,0.128205,0,0,1,0.666667,0,0.267857,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,0.5,0.166667,1,0,0.666667,1,1,0.339286,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
1,0.161765,1,0.301282,1,1,0.333333,1,0.666667,0.714286,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0.333333,0.088235,0.25,0.044872,0,0.5,0.666667,1,0,0.071429,0.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.735294,0,1,0,0.25,0.666667,1,1,0.696429,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1
1,0.117647,1,0.108974,1,0.75,0.333333,0.333333,0.666667,0.75,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.029412,0.5,0,0,0.25,0.333333,0,0,0.142857,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.5,0.211538,0.25,1,0.666667,1,0.666667,0.214286,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.073529,0.5,0.057692,0,0.25,0.333333,1,0,0.071429,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0.073529,1,0.057692,1,1,0.333333,1,0.333333,0.392857,1,0.333333,0,0,0,0,0,1,0,1,0,0,1,0,0
0.333333,0.161765,0.5,0.070513,1,0.25,0.666667,0,0.333333,0.071429,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.470588,0.5,0.775641,1,0.5,0.666667,1,1,0.321429,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1
1,0.470588,1,0.192308,1,1,0.666667,0.333333,0.666667,0.571429,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.75,0.173077,1,0.5,0.666667,1,0,0.232143,1,0.333333,1,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.205882,0,0.185897,0,0.5,0.333333,1,0.666667,0.25,0,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.029412,0.5,0.275641,0,0.25,0.333333,1,0.333333,0.232143,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0,0.205882,0.5,0.211538,0,0.25,0.333333,1,0.666667,0.053571,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0.117647,1,0.288462,0,1,0.666667,1,0.333333,0.428571,1,0.333333,0,1,0,1,0,0,1,1,0,0,0,1,1
0,0.205882,0.5,0.108974,0,0.5,0.333333,1,0,0.017857,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
0.666667,0.382353,1,0.217949,1,1,0.666667,1,0.333333,0.535714,0.5,0.333333,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.25,1,0.217949,0,0.75,0.666667,0.666667,0.333333,0.142857,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,1,0.057692,0.5,0.5,0.666667,1,0,0.446429,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0.666667,0.382353,1,0.173077,0,1,0.666667,1,0.333333,0.5,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.470588,0.5,0.346154,0.25,0.75,0.666667,0.333333,0.666667,0.214286,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.5,0.224359,0,1,0.333333,1,1,0.767857,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,0.029412,0.5,0.012821,0,0.5,0.333333,0,0,0.178571,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,0.5,0.083333,0,0.5,0.666667,0.333333,0,0.553571,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.235294,1,0.205128,1,0.25,0,1,0,0.446429,1,0.333333,0,1,0,1,0,1,0,0,1,0,0,1,0
0,0.117647,0.5,0.032051,0,0.25,0.333333,1,0.333333,0.607143,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.029412,1,0.089744,0,1,1,0.333333,0,0.196429,1,0.333333,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0.382353,1,0.352564,0,0.75,0.333333,0.333333,0.666667,0.107143,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.205882,0.5,0.384615,0,0.75,0.666667,0.666667,0,0.160714,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0.161765,0.5,0.032051,0,0.5,0.333333,1,0.333333,0.053571,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.666667,0.117647,0.5,0.173077,0,0.5,1,0,0.666667,0.089286,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.666667,0.117647,1,0.038462,0.5,0.75,1,0.333333,0,0.160714,1,0.666667,0,1,0,1,0,1,0,0,1,0,0,1,1
0.333333,0.602941,0.5,0.173077,0.25,0.5,0.666667,1,0.333333,0.035714,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0.333333,0.470588,0.75,0.5,0.25,1,0.666667,1,0.666667,0.410714,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0.333333,0.205882,0.5,0.262821,0,1,0.666667,0,0,0.25,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.161765,1,0.076923,0,1,0.666667,1,0.666667,0.446429,1,0.333333,1,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.294118,0.5,0.057692,0,0.25,0.666667,0,0.333333,0.125,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0.088235,1,0.115385,1,0.5,1,0,0.666667,0.125,1,0.333333,0,0,1,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.5,0.102564,0.25,0.5,0.666667,1,0.666667,0.178571,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.333333,0.117647,0.5,0.461538,1,0,0.333333,0.333333,0,0.089286,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0.294118,0.25,0.128205,0.25,0.75,0.666667,0.666667,0.666667,0.232143,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.333333,0.205882,0.75,0.25641,0,1,0,0.666667,1,0.375,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0.205882,1,0.102564,0.25,0.5,0.333333,0.333333,0,0.196429,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.470588,0.5,0.788462,0.25,0.5,0.666667,1,1,0.5,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1
0.333333,0.205882,1,0.057692,0,0.5,1,0.333333,0.666667,0.25,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.161765,0.5,0.064103,0.5,0.75,0.666667,0.666667,0.333333,0.303571,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.117647,0.5,0.025641,0,0.75,1,0.666667,0.666667,0.107143,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0.088235,0.5,0.070513,0.25,0.5,0.666667,0.333333,0,0.285714,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0
1,0.117647,0.5,0.115385,1,1,0.333333,1,1,0.589286,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,0.161765,0.5,0.064103,1,1,0.666667,1,1,0.464286,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0.666667,0.088235,0.5,0.057692,0,0.5,0.666667,0.333333,0.666667,0.321429,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.147059,0.5,0.070513,0.5,1,1,0.333333,0,0.285714,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0,0.5,0.019231,0,0.25,0.333333,0.666667,0,0.071429,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1,0.294118,0.5,0.128205,0,0.75,0.666667,0.333333,0.666667,0.160714,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.029412,0,0.00641,0,1,1,1,0.666667,0.357143,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.117647,0.5,0.064103,0.75,1,0.666667,1,0,0.625,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0
0.666667,0.073529,0.5,0.051282,0.25,1,0,1,0,0.535714,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.470588,0.5,0.096154,0,0.5,0.666667,1,1,0.321429,0.5,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1,0.161765,1,0.192308,0,0.5,0.666667,0.333333,1,0.160714,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.117647,0.5,0.089744,0,0.5,0.666667,0.333333,0,0.142857,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.073529,0.5,0.115385,0,0.5,0.666667,0.333333,0,0.321429,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,0.102941,1,0.230769,0,0.5,0.666667,0.333333,0,0.375,1,0.333333,1,0,0,1,0,1,0,0,1,0,1,0,0
1,0.117647,0.5,0.076923,0,0.25,0.333333,0.666667,0.666667,0.267857,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0.666667,0.294118,0.5,0.102564,0,0.5,0.666667,0.333333,0,0.125,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.382353,0.5,0.134615,0,0.75,0.333333,1,0,0.071429,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
1,0.117647,0.5,0.179487,0.75,0.75,0,1,0,0.75,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.666667,0.294118,1,0.064103,0.75,0.5,0,1,0,0.303571,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.647059,0.5,0.179487,0,0.5,0.666667,1,0.666667,0.625,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0,0.117647,1,0.121795,0,1,0.666667,0.666667,0.333333,0.732143,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,1
0.666667,0.117647,0.5,0.064103,0,0.5,1,1,0,0.071429,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.333333,0.161765,0.25,0.064103,0.25,0.5,1,0.333333,0.333333,0.107143,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
0,0.161765,0.5,0.089744,0,0.25,0.666667,0.666667,0,0.303571,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.333333,0.294118,0.5,0.160256,1,1,0.666667,1,1,0.303571,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1,0.088235,0.5,0.121795,0,0.5,0.666667,0.333333,0,0.107143,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0,0.117647,0.5,0.025641,0.25,0,0.333333,0.666667,0.333333,0.053571,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0,0.117647,1,0.076923,0,1,0.666667,1,1,0.839286,1,0.333333,0,0,0,0,1,1,0,0,0,0,0,0,0
1,0.117647,0.5,0.032051,0,1,0.666667,1,0.666667,0.339286,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.029412,0.5,0.025641,0,0,0.333333,1,0,0.625,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0
0,0.205882,0.5,0.064103,0,0.5,1,0.666667,0,0.125,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.205882,0.75,0.166667,1,1,0.666667,1,0.666667,0.428571,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
0,0.029412,0.5,0.00641,0,0.25,0.333333,1,0.333333,0.071429,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.205882,1,0.051282,0,1,0.666667,0.666667,0,0.196429,0,0.333333,0,0,0,1,0,0,0,0,1,0,0,1,1
0,0.161765,0.5,0.237179,0,0.5,0.333333,0.333333,0.333333,0.178571,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1
1,0.088235,0.5,0.076923,0,0.5,0.666667,0.333333,0,0.214286,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
0.333333,0.161765,1,0.128205,0.5,0.5,0.666667,1,0.666667,0.142857,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.147059,0.75,0.032051,0,0.5,0.666667,0.333333,0.666667,0.142857,1,0.333333,0,0,0,1,0,1,0,0,1,0,1,0,0
0.333333,0.205882,0.75,0.134615,1,1,0.666667,0.333333,0.333333,0.410714,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0.666667,0.205882,0.5,0.173077,0,0.25,0.333333,0,0.333333,0.464286,0.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.666667,0.073529,0.5,0.025641,0,0.5,0.333333,0.333333,0,0.160714,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
