@relation German_16

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric
@attribute 10 numeric
@attribute 11 numeric
@attribute 12 numeric
@attribute 13 numeric
@attribute 14 numeric
@attribute 15 numeric
@attribute 16 numeric
@attribute 17 numeric
@attribute 18 numeric
@attribute 19 numeric
@attribute 20 numeric
@attribute 21 numeric
@attribute 22 numeric
@attribute 23 numeric
@attribute 24 numeric

@data
0.333333,0.029412,0.5,0.790055,1,0,0.666667,0.333333,0.333333,0.071429,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1
0.333333,0.205882,1,0.18232,0,1,0.333333,1,0.333333,0.321429,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0,0.117647,1,0.005525,0,0.75,0.333333,0.666667,0,0.696429,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.117647,0.5,0.027624,0.25,0.75,0.333333,1,0,0.071429,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0.333333,0.823529,0.5,0.392265,0.25,0.25,0.333333,0.333333,0.333333,0.089286,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
0,0.117647,0.5,0.022099,0,1,0.666667,1,0,0.678571,0.5,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,0.470588,0.5,0.110497,0.5,1,0.666667,1,0.666667,0.357143,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.5,0.309392,1,0.25,0.333333,0,0.666667,0.446429,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,1
0.666667,0.470588,0.5,0.21547,0,0.5,0.666667,0.333333,0.666667,0.125,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.294118,0.5,0.066298,0.75,0.75,0.333333,0.666667,0.666667,0.267857,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
1,0.470588,0.5,0.154696,1,0.5,0.666667,1,0,0.303571,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0.205882,0.5,0.132597,0.75,0.5,0.666667,0.333333,0.666667,0.160714,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.102941,1,0.198895,0,0.5,0.666667,0.333333,0,0.375,1,0.333333,1,0,0,1,0,1,0,0,1,0,1,0,0
1,0.294118,1,0.303867,0.75,0.5,0.666667,0.333333,0,0.142857,1,0.333333,0,0,0,0,1,1,0,0,1,0,0,1,0
1,0.205882,0.5,0.171271,0,1,0.666667,1,0.333333,0.5,0,0.666667,1,1,0,0,0,1,0,0,1,0,0,1,0
0,0.073529,0.5,0.060773,0,0.25,0.666667,0.333333,1,0.142857,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
1,0.294118,0.75,0.116022,0.5,0.5,0.666667,0.333333,0.666667,0.446429,1,0.333333,1,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.205882,0.5,0.055249,0,1,1,0.333333,0,0.232143,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0.102941,1,0.049724,0.25,0,0.333333,1,0,0.678571,1,0.666667,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.294118,0.5,0.055249,0.25,0.5,0.333333,0.333333,0.666667,0.232143,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.333333,0.294118,0.5,0.132597,0,0.5,0.333333,1,0.333333,0.017857,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1
0,0.117647,0.5,0.022099,0,0.5,0.666667,0.666667,0.333333,0.339286,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0.294118,0.5,0.40884,1,0.25,0.333333,0.333333,0.333333,0.196429,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
0,0.117647,0.5,0.055249,0,0.5,0.666667,0,0.333333,0.035714,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0.117647,0,0.044199,0,0.5,0.666667,1,0.666667,0.517857,0,0.333333,0,0,0,1,0,1,0,0,1,0,0,1,1
1,0.294118,1,0.20442,1,0.75,0.666667,1,0.333333,0.428571,1,0.333333,0,1,0,0,1,1,0,0,1,0,0,1,0
0.333333,0.823529,0.75,0.491713,1,0.5,0.666667,0.333333,1,0.142857,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.333333,0.602941,1,0.237569,0.25,0,0.666667,1,0.666667,0.142857,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1,0.558824,0.5,0.381215,1,0.75,1,1,0.333333,0.178571,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0.470588,0.5,0.110497,0,0.5,0,1,0.666667,0.214286,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
0,0.205882,0.5,0.055249,0,0.5,1,0.666667,0,0.125,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.338235,0.75,0.314917,0,1,0.666667,0.333333,0.666667,0.196429,1,0.333333,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0.294118,1,0.359116,1,0.5,0.666667,1,0.333333,0.482143,1,0.333333,1,1,0,0,1,1,0,0,1,0,0,0,0
0,0.470588,0.75,0.099448,0,0.75,0.666667,0,0.666667,0.089286,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0.073529,0.5,0.066298,0,0.75,0.666667,0.333333,0.666667,0.053571,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.294118,0.75,0.121547,0,1,0.666667,1,0.666667,0.5,1,0.333333,1,0,0,1,0,1,0,0,1,0,1,0,1
1,0.205882,0.5,0.237569,0,0.25,0.666667,0.333333,0.666667,0.232143,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.470588,0,0.093923,0,1,0.666667,1,1,0.75,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0.294118,1,0.127072,0,1,1,0.666667,0,0.482143,1,0.333333,0,0,0,0,0,0,1,0,1,0,0,1,0
0,0.205882,1,0.20442,0,1,0.333333,1,0,0.25,0,0.666667,0,1,0,1,0,1,0,1,0,0,0,1,1
1,0.470588,1,0.513812,0,0.5,0.333333,0.333333,0.666667,0.214286,0.5,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0.666667,0.088235,0.5,0.049724,0.25,1,0.333333,1,1,0.517857,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0,0.029412,0.5,0.060773,1,0,0.333333,0.666667,0.333333,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.647059,0.5,0.220994,0,0.25,0.333333,1,0.333333,0.089286,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
0.333333,0.205882,0.5,0.033149,0,0.5,1,0.333333,0,0.107143,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0.294118,0.5,0.060773,0,0.5,1,0.333333,0.333333,0.160714,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.073529,0.5,0,0,0.5,1,1,0,0.053571,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0.666667,0.205882,0.5,0.149171,0,0.25,0.333333,0,0.333333,0.464286,0.5,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.117647,1,0.104972,0,0.5,0.666667,1,0.333333,0.339286,0,0.333333,0,0,1,1,0,1,0,0,1,0,1,0,0
0,0.058824,1,0.022099,0,1,0.666667,1,0,0.5,1,0.333333,0,0,0,1,0,1,0,0,1,0,1,0,0
0.333333,0.073529,1,0.049724,0,1,0.666667,1,0,0.321429,1,0.666667,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.647059,1,0.265193,0,0.5,0.333333,0.666667,0.666667,0.196429,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0.333333,0.558824,1,0.314917,0,0.75,0.333333,0,0,0.392857,0,0.333333,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.294118,1,0.049724,0,1,0.666667,1,0.666667,0.732143,1,0.333333,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.294118,0.5,0.154696,0,0.25,0.666667,0,1,0.053571,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.294118,0.5,0.066298,0.25,1,1,1,0,0.392857,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1,0.294118,1,0.198895,0,1,0.333333,0.333333,0.666667,0.392857,1,0.333333,0,1,0,0,1,1,0,1,0,0,0,0,0
1,0.073529,1,0.116022,0,0,0.666667,0.666667,0.666667,0.214286,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.147059,0.5,0.480663,0,1,0,1,0.333333,0.464286,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1
0.333333,0.294118,0.5,0.265193,1,1,0.333333,1,0.666667,0.410714,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.470588,0.5,0.480663,0.25,0.25,0.666667,0,1,0.178571,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
1,0.205882,0.25,0.342541,0,1,0.666667,1,1,0.357143,0,0.333333,1,1,0,1,0,1,0,0,1,0,0,0,1
0.333333,0.117647,0.5,0.027624,0.5,0.5,0.666667,0.666667,0,0.839286,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.117647,0.5,0.187845,0.75,0.5,0.666667,0.666667,0.333333,0.214286,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0
0.333333,0.029412,0.75,0.049724,0,0,0.666667,1,0.333333,0.5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.117647,1,0.060773,0,1,0.666667,0.666667,0,0.625,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1,0.338235,1,0.232044,0.75,0.25,0.666667,0.333333,0,0.232143,0.5,0.333333,1,1,0,0,0,1,0,0,1,0,1,0,0
1,0.470588,0.75,0.232044,0,0.5,0.666667,0.333333,0.666667,0.125,1,0.333333,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0.294118,0.5,0.060773,0,0.5,0.666667,0.333333,0,0.214286,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
1,0.161765,0.5,0.276243,0.5,1,0.333333,1,1,0.285714,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.666667,0.294118,0.5,0.088398,0,0.5,0.666667,0.333333,0,0.125,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,1,0.093923,1,0.75,0.333333,0.333333,0.666667,0.75,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.161765,1,0.038674,0,0.5,0,0.666667,0.333333,0.107143,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.073529,0.5,0.060773,0,0.5,1,0,0,0.142857,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.470588,0.5,0.116022,0,0.25,0.666667,0,1,0.25,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
0.666667,0.205882,0.5,0.099448,0,0.5,0.666667,0.333333,0,0.321429,0.5,0,0,0,0,0,0,0,1,0,1,0,0,1,1
1,0.029412,0.5,0.149171,0.5,0.5,0.666667,0.333333,0.666667,0.232143,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.117647,0.5,0.320442,0,0.75,0.666667,0.333333,0.666667,0.232143,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0.333333,0.117647,0.5,0.055249,0,0.25,0.333333,0,0.666667,0.107143,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1,0.029412,0.5,0.055249,0.5,0.5,0,1,0,0.767857,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.117647,0.5,0.41989,0,1,0.666667,1,1,0.607143,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0.333333,0.470588,0.5,0.679558,0.25,0.5,0.666667,1,1,0.5,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1
0,0.647059,0.5,0.359116,0,0.5,0.333333,0.333333,0.666667,0.214286,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0.117647,0.5,0.016575,0,0.5,0,0.333333,0,0.535714,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0.333333,0.294118,0.75,0.093923,1,0.5,0.333333,1,0.666667,0.410714,1,0.333333,0,1,0,1,0,1,0,1,0,0,0,1,0
0.333333,0.647059,0.5,0.281768,1,0,0.666667,1,1,0.375,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0.470588,0.75,0.513812,0,0.25,0,0,0.666667,0.160714,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.073529,0.5,0.049724,0,1,0.333333,1,0,0.107143,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.470588,1,0.41989,0,0.5,0.333333,0.333333,0,0.107143,0.5,0.333333,0,1,0,1,0,1,0,0,1,0,0,1,1
1,0.294118,1,0.209945,0.25,0.5,0.666667,0.666667,0.333333,0.142857,1,0.333333,0,1,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.294118,0.75,0.243094,1,0.5,0.666667,0.333333,0.333333,0.321429,0,0.333333,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0.117647,0.5,0.044199,0,0.5,0.666667,0.333333,0,0.017857,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0
0,0.382353,1,0.325967,0.25,0.75,1,1,0.666667,0.089286,1,0.333333,0,0,0,0,1,1,0,1,0,0,0,1,0
0,0.117647,1,0.099448,0,0.5,0.666667,0.333333,0.333333,0.196429,1,0.333333,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0.029412,0.5,0.005525,0,1,0.333333,0,0.333333,0.535714,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.5,0.171271,0.5,1,0.666667,0.333333,0.666667,0.214286,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
0.666667,0.117647,1,0.033149,0.5,0.75,1,0.333333,0,0.160714,1,0.666667,0,1,0,1,0,1,0,0,1,0,0,1,1
0,0.294118,0.5,0.071823,0,1,0.333333,1,0.666667,0.642857,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0.666667,0.117647,0.5,0.088398,0,0.5,0.333333,0.333333,0.666667,0.446429,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0.132353,1,0.082873,0,0.25,0.666667,0,0.333333,0.160714,0,0.333333,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.117647,0.5,0.088398,0,0.5,0.666667,0.333333,0.333333,0.321429,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.333333,0.235294,0.75,0.375691,1,0.75,0.666667,1,0.333333,0.303571,0,0.333333,1,1,0,0,1,1,0,1,0,0,0,0,0
0,0.294118,0.5,0.088398,0,0.25,0,0.666667,0.333333,0.232143,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0.333333,0.647059,0.5,0.20442,1,0.75,0.666667,0,0.666667,0.392857,1,0.333333,1,1,0,0,0,1,0,0,1,0,0,1,0
0,0.558824,0.5,0.20442,0,0.25,0.666667,0.666667,0.666667,0.267857,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0.666667,0.294118,1,0.18232,1,1,0.666667,1,1,0.017857,1,0.333333,0,0,0,0,0,0,1,1,0,0,0,1,0
0.333333,0.205882,1,0.337017,0,1,0.666667,0,1,0.392857,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.117647,0.5,0.038674,0.25,0.75,0.666667,1,0,0.357143,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.029412,0.5,0.044199,0,1,0.666667,1,0.666667,0.160714,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
0,0.470588,0.5,0.082873,0,0.25,0.333333,1,0.666667,0.267857,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1
0,0.338235,0,0.276243,0,0,0.666667,1,0.333333,0.553571,0.5,0.333333,0,1,0,0,0,1,0,0,1,0,0,1,1
0,0.088235,0.5,0.110497,0,1,0.666667,1,0,0.589286,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1,0.294118,0.5,0.331492,1,1,0.666667,1,0.666667,0.392857,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0
0.333333,0.088235,0.5,0.066298,0,0.5,0,0.333333,0.666667,0.214286,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.205882,0.5,0.088398,1,0.25,0.333333,0.666667,0,0.142857,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1
0.333333,0.470588,1,0.110497,0,1,0.666667,1,0,0.303571,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.25,0.5,0.127072,0,0.25,0.333333,1,0.333333,0.160714,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0.382353,1,0.314917,0,0.75,0.666667,0.333333,0.666667,0.339286,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.333333,0.132353,1,0.033149,0,0.25,0.666667,1,0,0.071429,1,0.333333,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0.294118,0.5,0.033149,1,0.75,0.666667,0.333333,0.666667,0.214286,0.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,1,0.055249,1,1,0.666667,1,1,0.678571,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,0.205882,0.5,0.121547,0,0.5,0.666667,0.333333,0.666667,0.053571,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.294118,0.75,0.093923,0,1,0.666667,1,1,0.732143,1,0.333333,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0.294118,0.5,0.110497,1,0.25,0.666667,0,0.333333,0.625,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0.205882,0.5,0.176796,0,0.75,0.333333,0,0,0.107143,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.333333,0.117647,0.5,0.138122,1,1,0.333333,0.333333,0.333333,0.107143,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1,0.088235,0.5,0.071823,0.5,0.5,0.666667,0.333333,1,0.375,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0
0,0.294118,0.75,0.038674,0,0.25,1,1,0,0.517857,0.5,0,0,0,0,0,0,1,0,0,1,0,0,1,1
1,0.117647,0.5,0.044199,0,0.5,1,0.333333,0,0.142857,1,0.333333,0,1,0,1,0,1,0,0,1,0,0,1,0
1,0,1,0.066298,0,0.75,0.666667,0,0,0.410714,1,0.666667,1,0,0,0,0,1,0,0,1,0,1,0,0
0.333333,0.117647,1,0.060773,0,0.75,0.666667,0.666667,0.333333,0.125,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.088235,0.5,0.033149,1,0.75,0.333333,0.666667,0.333333,0.375,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.117647,1,0.033149,0,0,0.333333,0.333333,0.333333,0.339286,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0
0,0.029412,0.25,0.049724,0,1,0.333333,1,1,0.285714,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,0.161765,0.5,0.18232,0,1,0.333333,0.333333,0.666667,0.625,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.666667,0.161765,0.5,0.088398,0,1,0.666667,1,0.666667,0.375,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0.161765,0.5,0.121547,0,0,0.333333,1,0.666667,0.071429,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
0,0.161765,1,0.060773,0,0.5,0.333333,0.666667,0.333333,0.107143,1,0.333333,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0.294118,0.5,0.154696,1,0.25,0.666667,0.333333,0.666667,0.107143,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.5,0.19337,0,1,0.333333,1,1,0.767857,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0.333333,1,0.5,0.292818,0.25,0.5,1,0.333333,0.666667,0.089286,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
0.666667,0.161765,0.5,0.110497,0,0.25,0.333333,0.666667,0,0.107143,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.333333,0.294118,1,0.077348,0,1,0.666667,0.333333,0.333333,0.517857,1,0.333333,0,0,0,0,0,1,0,0,1,0,1,0,0
0.666667,0.088235,1,0.027624,0,1,0.666667,1,1,0.785714,1,0.333333,0,1,0,1,0,1,0,0,0,0,0,1,0
1,0.117647,0.5,0.099448,0.25,0.5,0.333333,0.333333,0,0.160714,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.333333,0.235294,0.5,0.342541,1,0,0,1,0,0.732143,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
0.333333,0.205882,0.5,0.044199,0,0.5,0.333333,1,0,0.125,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0.647059,0.75,0.685083,0.5,0.75,0.666667,0,0.666667,0.321429,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0.205882,1,0.038674,0,0.5,0.333333,0.666667,0,0.303571,1,0.333333,0,0,0,1,0,1,0,0,1,0,0,1,0
1,0.352941,1,0.132597,0,1,0.666667,0.333333,0.666667,0.178571,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0.117647,1,0.248619,0,1,0.666667,1,0.333333,0.428571,1,0.333333,0,1,0,1,0,0,1,1,0,0,0,1,1
0,0.470588,0.5,0.436464,0,0.5,0.666667,0.333333,0.333333,0.125,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1
1,0.514706,0.5,0.458564,0.25,1,0.666667,0.333333,0.666667,0.464286,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
1,0.294118,0.5,0.066298,0,0.25,0.333333,0.666667,0.666667,0.339286,0.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0
1,0.294118,0.75,0.149171,1,0.5,0.666667,1,0,0.232143,1,0.333333,1,1,0,0,0,1,0,0,1,0,0,1,0
0.333333,0.338235,1,0.121547,0.5,0.5,0.666667,0.333333,0.333333,0.071429,1,0.333333,0,0,0,0,0,1,0,0,1,0,1,0,1
0,0.294118,0.5,0.21547,0,0.5,0.666667,1,0.333333,0.160714,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
