@relation GLASS_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.377858,0.157724,0.723831,0.348,0.553957,0.22963,0.375135,0,0.685714,1
0.318893,0.603252,0,0.632,0.448441,0,0.35027,0.846626,0,5
0.273165,0.326829,0.777283,0.472,0.482014,0.140741,0.281081,0,0,1
0.250301,0.512195,0,0.948,0.446043,0.014815,0.394595,0.392638,0,5
0.901925,0.401626,0,0.428,0,0.07037,0.865946,0,0.285714,1
0.330927,0.310569,0.768374,0.588,0.297362,0.222222,0.318919,0,0.485714,2
0.377858,0.336585,0.801782,0.34,0.443645,0.214815,0.296216,0,0,0
0.327918,0.286179,0.708241,0.376,0.414868,0.214815,0.365405,0,0.685714,1
0.3929,0.230894,0.792873,0.404,0.441247,0.225926,0.352432,0,0.4,0
0.623947,0.295935,0.812918,0.232,0.258993,0.07037,0.477838,0,0.485714,0
0.33574,0.336585,0.81069,0.496,0.309353,0.240741,0.281081,0,0.828571,1
0.371239,0.604878,0,0.604,0.419664,0,0.343784,0.95092,0,5
0.604091,0.282927,0.073497,0.488,0.515588,0.048148,0.631351,0,0.8,3
0.389892,0.255285,0.815145,0.392,0.42446,0.222222,0.338378,0,0,0
0.315884,0.214634,0.775056,0.632,0.477218,0.233333,0.286486,0,0.257143,1
0.302647,0.373984,0.790646,0.5,0.419664,0.144444,0.254054,0,0,0
0.297834,0.356098,0.757238,0.372,0.347722,0.218519,0.312432,0,0,2
0.2858,0.258537,0.783964,0.644,0.388489,0.255556,0.274595,0,0,1
0.429603,0.326829,0.868597,0.448,0.261391,0.203704,0.311351,0,0.285714,1
0.635981,0.365854,0.832962,0.244,0.184652,0.066667,0.451892,0,0.2,0
0.455475,0.276423,0.815145,0.508,0.304556,0.214815,0.337297,0,0.342857,1
0.336342,0.253659,0.783964,0.5,0.508393,0.244444,0.267027,0,0,1
0.2858,0.291057,0.797327,0.488,0.450839,0.255556,0.273514,0,0,1
0.297834,0.341463,0.786192,0.42,0.342926,0.207407,0.313514,0,0,2
0.429603,0.525203,0.498886,0.532,0.273381,0,0.414054,0,0,4
0.471119,0.382114,0.746102,0.376,0.201439,0.218519,0.376216,0,0,0
