@relation GLASS_9

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.33466,0.994975,0.2,0.451713,0.560086,0,0.420074,0,0,4
0.289567,0.427136,0.879487,0.280374,0.656652,0.099839,0.30948,0,0.588235,0
0.284704,0.457286,0.892308,0.292835,0.660944,0.098229,0.290892,0.040909,0.431373,0
0.292661,0.442211,0.897436,0.258567,0.67382,0.10306,0.310409,0,0,0
0.270115,0.562814,0.928205,0.29595,0.684549,0.088567,0.245353,0,0,0
0.227233,0.982412,0,0.492212,0.690987,0,0.301115,0.627273,0,5
0.342175,0.645729,0.928205,0.255452,0.590129,0.022544,0.30948,0,0,0
0.565429,0.703518,0.74359,0.274143,0.270386,0.012882,0.498141,0,0,1
0.440318,0.826633,1,0.168224,0.345494,0,0.377323,0,0,2
0.217507,0.796482,0,0.778816,0.766094,0.006441,0.335502,0.181818,0.176471,5
0.209549,0.469849,0.882051,0.361371,0.680258,0.070853,0.263941,0,0,1
0.248895,0.459799,0.917949,0.317757,0.583691,0.098229,0.312268,0,0,2
0.339965,0.61809,0.892308,0.330218,0.44206,0.088567,0.331784,0,0,0
0.246684,0.41206,0.738462,0.442368,0.712446,0.117552,0.289033,0,0,1
0.254642,0.615578,0.892308,0.442368,0.564378,0.099839,0.237918,0,0,1
0.227233,0.605528,0.925641,0.389408,0.536481,0.10628,0.241636,0,0,1
0.274978,0.386935,0.889744,0.339564,0.751073,0.096618,0.289963,0,0.117647,0
0.279399,0.444724,0.938462,0.305296,0.669528,0.096618,0.290892,0,0,0
0.169319,0.959799,0,0.663551,0.821888,0,0.275093,0.254545,0,5
0.263484,0.922111,0,0.638629,0.727468,0,0.327138,0.3,0,5
0.238285,0.555276,0.915385,0.339564,0.603004,0.090177,0.27974,0,0.196078,2
0.176835,0.841709,0,0.738318,0.688841,0.006441,0.339219,0.290909,0,5
0.259947,0.934673,0,0.53271,0.671674,0,0.288104,0.722727,0.156863,5
0.313882,0.477387,0.958974,0.255452,0.512876,0.10306,0.328067,0,0.431373,1
