@relation GLASS_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric
@attribute 5 numeric
@attribute 6 numeric
@attribute 7 numeric
@attribute 8 numeric
@attribute 9 numeric

@data
0.486335,0.382114,0.841709,0.376,0.353398,0.335227,0.376216,0,0,0
0.454037,0.354472,0.977387,0.416,0.41165,0.289773,0.308108,0,0,1
0.748447,0.404878,0.934673,0.088,0.28932,0.051136,0.500541,0,0.432432,0
0.409938,0.263415,0.874372,0.376,0.526214,0.346591,0.338378,0.052632,0.594595,0
0.655901,0.053659,0.472362,0.508,0.504854,0.267045,0.646486,0,0,3
0.778882,0.35935,0,0.516,0.380583,0.181818,0.736216,0,0,3
0.448447,0.310569,0.713568,0.396,0.502913,0.3125,0.393514,0,0,0
0,1,0,0.02,1,0,0.131892,0,0,4
0.35528,0.325203,0.889447,0.476,0.500971,0.318182,0.288649,0,0,1
0.375776,0.349593,0.879397,0.344,0.502913,0.284091,0.324324,0,0,0
0.402484,0.255285,0.919598,0.392,0.533981,0.340909,0.338378,0,0,0
0.347205,0.266667,0.894472,0.54,0.559223,0.369318,0.276757,0,0,1
0.39441,0.258537,0.89196,0.48,0.483495,0.306818,0.334054,0,0.513514,0
0.31677,0.346341,0.899497,0.48,0.47767,0.255682,0.300541,0,0,1
0.309317,0.430894,0.447236,0.6,0.551456,0,0.35027,0.444444,0,5
0.293789,0.307317,0.856784,0.516,0.582524,0.039773,0.32,0,0.513514,1
0.375155,0.572358,0,0.684,0.535922,0,0.335135,0.929825,0.216216,5
0.680745,0.481301,0.949749,0.248,0.213592,0.130682,0.401081,0,1,2
0.285093,0.590244,0.922111,0.58,0.312621,0.090909,0.208649,0,0.324324,1
0.368323,0.404878,0.924623,0.608,0.349515,0.363636,0.264865,0,0,1
0.326087,0.510569,0,0.98,0.502913,0,0.434595,0.315789,0,5
0.681988,0.484553,0.959799,0.072,0.293204,0.0625,0.447568,0,0,0
0.454658,0.304065,0.997487,0.36,0.423301,0.340909,0.324324,0,0,1
0.41677,0.243902,0.861809,0.36,0.52233,0.352273,0.36,0,0.810811,0
0.530435,0.541463,0,0.108,0.625243,0,0.625946,0,0,4
0.339752,0.263415,0.88191,0.46,0.533981,0.386364,0.302703,0.035088,0.675676,1
0.432298,0.341463,0.967337,0.384,0.48932,0.295455,0.290811,0,0,1
0.487578,0.36748,0.874372,0.424,0.328155,0.3125,0.385946,0,0,0
0.347205,0.253659,0.884422,0.5,0.601942,0.375,0.267027,0,0,1
0.320497,0.343089,0.896985,0.512,0.506796,0.346591,0.265946,0,0,1
0.182609,0.491057,0.776382,0.716,0.392233,0.625,0.178378,0,0,1
0.493168,0.43252,0.886935,0.412,0.300971,0.289773,0.362162,0.064327,0,0
0.326087,0.214634,0.874372,0.632,0.576699,0.357955,0.286486,0,0.243243,1
0.43354,0.357724,1,0.356,0.43301,0.329545,0.294054,0,0,1
0.490683,0.450407,0.600503,0.508,0.409709,0,0.447568,0,0,4
0.401242,0.43252,0.904523,0.428,0.479612,0.272727,0.259459,0,0,0
0.432298,0.281301,0.743719,0.456,0.516505,0.340909,0.363243,0.081871,0,1
0.389441,0.331707,0.909548,0.38,0.547573,0.3125,0.285405,0,0,0
0.396894,0.365854,0.939698,0.352,0.530097,0.335227,0.281081,0,0,0
1,0.417886,0.791457,0.148,0.060194,0.045455,0.671351,0,0,1
0.462733,0.346341,0.861809,0.456,0.38835,0.289773,0.342703,0,0,1
0.315528,0.482927,0,1,0.621359,0.022727,0.39027,0.233918,0.243243,5
0.963975,0.44878,0.929648,0.168,0.254369,0.011364,0.474595,0,0.27027,0
0.273913,0.429268,0,0.9,0.576699,0.079545,0.43027,0.473684,0.027027,5
0.490683,0.385366,0.909548,0.328,0.462136,0.079545,0.36,0,0,0
0.422981,0.369106,0.844221,0.536,0.326214,0.323864,0.365405,0,0.243243,2
0.244099,0.637398,0,0.784,0.629126,0,0.314595,0.368421,0,5
0.412422,0.321951,0.851759,0.416,0.485437,0.335227,0.341622,0,0,0
0.445342,0.341463,0.839196,0.5,0.365049,0.318182,0.384865,0,0,2
0.009938,0.4,0.80402,0.608,0.495146,1,0,0.695906,0,5
0.367702,0.365854,0.874372,0.568,0.438835,0.352273,0.276757,0,0,1
0.61118,0.4,0.90201,0.332,0.330097,0.051136,0.429189,0,0,0
0.247826,0.588618,0,0.852,0.671845,0,0.32,0.327485,0,5
0.337267,0.580488,0,0.68,0.553398,0,0.308108,1,0,5
0.114286,0.515447,0.437186,0.5,0.83301,0,0.233514,0,0,4
0.423602,0.245528,0.874372,0.424,0.524272,0.363636,0.351351,0,0,0
0.370186,0.487805,0,0.716,0.601942,0,0.344865,0.976608,0,5
0.6,0.414634,0.572864,0.456,0.335922,0.278409,0.477838,0,0.459459,1
0.258385,0.512195,0,0.948,0.551456,0.022727,0.394595,0.374269,0,5
0.591925,0.377236,0.525126,0.552,0.372816,0.301136,0.447568,0.157895,0.459459,1
0.498758,0.456911,0.899497,0.432,0.353398,0.318182,0.31027,0,0,0
0.346584,0.336585,0.914573,0.496,0.440777,0.369318,0.281081,0,0.783784,1
0.497516,0.474797,0,0.72,0.481553,0,0.589189,0,0,4
0.688199,0.321951,0.947236,0.2,0.335922,0.073864,0.496216,0,0,0
0.296894,0.328455,0.866834,0.456,0.565049,0.346591,0.262703,0,0,1
0.342857,0.278049,0.907035,0.388,0.483495,0.318182,0.342703,0,0,1
0.687578,0.520325,0,0.284,0.467961,0.056818,0.658378,0,0.216216,1
0.681988,0.484553,0.959799,0.072,0.293204,0.0625,0.447568,0,0,0
0.690683,0.478049,0.957286,0.196,0.21165,0,0.460541,0,0,0
0.267081,0.473171,0,0.956,0.607767,0.045455,0.393514,0.356725,0.135135,5
0.295031,0.326829,0.839196,0.472,0.551456,0.221591,0.301622,0,0,1
0.329193,0.352846,0.876884,0.492,0.464078,0.380682,0.286486,0,0.27027,1
0.341615,0.310569,0.866834,0.588,0.431068,0.340909,0.318919,0,0.459459,2
0.354037,0.6,0,0.68,0.543689,0,0.321081,0.929825,0,5
0.402484,0.22439,0.90201,0.408,0.58835,0.329545,0.331892,0,0,0
0.376398,0.266667,0.874372,0.416,0.539806,0.318182,0.324324,0,0,0
0.280745,0.334959,0.866834,0.368,0.481553,0.318182,0.339459,0,0,0
0.406211,0.393496,0.919598,0.328,0.487379,0.0625,0.342703,0,0,2
