@relation Blood_19

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric

@data
0.152778,0,0,0.09375,0
0.027778,1,1,1,0
0.152778,0.046512,0.046512,0.395833,1
0.319444,0.093023,0.093023,0.322917,0
0.291667,0.023256,0.023256,0.40625,0
0.319444,0.116279,0.116279,0.708333,0
0.027778,0,0,0,0
0.041667,0.209302,0.209302,0.322917,1
0.055556,0,0,0.020833,1
0.194444,0,0,0.125,0
0.222222,0.023256,0.023256,0.145833,0
0.111111,0.186047,0.186047,0.583333,0
0.027778,0.302326,0.302326,0.479167,1
0.055556,0.302326,0.302326,0.875,0
0.027778,0.116279,0.116279,0.25,0
0.319444,0.046512,0.046512,0.40625,0
0.152778,0.069767,0.069767,0.270833,0
0.277778,0.302326,0.302326,0.697917,1
0.041667,0.093023,0.093023,0.25,0
0.013889,0.255814,0.255814,0.34375,0
0.027778,0.232558,0.232558,0.458333,0
0.291667,0,0,0.197917,0
0.027778,0.069767,0.069767,0.145833,0
0.055556,0.023256,0.023256,0.020833,0
0.194444,0.139535,0.139535,0.25,0
0.055556,0.023256,0.023256,0.020833,0
0.027778,0,0,0,0
0.041667,0.348837,0.348837,0.75,0
0.027778,0.093023,0.093023,0.145833,0
0.097222,0.232558,0.232558,0.90625,0
0.055556,0.093023,0.093023,0.21875,1
0.319444,0,0,0.21875,0
0.055556,0.162791,0.162791,0.25,1
0.055556,0,0,0.020833,0
0.152778,0.093023,0.093023,0.5,0
0.027778,0.023256,0.023256,0.020833,1
0.027778,0.255814,0.255814,0.46875,1
0.027778,0,0,0,0
0.125,0.023256,0.023256,0.145833,1
0.055556,0.116279,0.116279,0.145833,1
0.027778,0.232558,0.232558,0.458333,1
0.055556,0.046512,0.046512,0.229167,0
0.111111,0.162791,0.162791,0.520833,1
0.194444,0.046512,0.046512,0.302083,0
0.027778,0,0,0,1
0.027778,0.046512,0.046512,0.145833,1
0.152778,0.232558,0.232558,0.375,0
0.291667,0.023256,0.023256,0.520833,0
0.305556,0,0,0.208333,1
0.027778,0.023256,0.023256,0.09375,0
0.194444,0.116279,0.116279,0.510417,0
0.152778,0.162791,0.162791,0.40625,1
0.027778,0.046512,0.046512,0.072917,1
0.222222,0,0,0.145833,0
0.055556,0.186047,0.186047,0.270833,0
0.125,0.046512,0.046512,0.333333,0
0.027778,0.046512,0.046512,0.125,0
0.152778,0.023256,0.023256,0.145833,0
0.319444,0,0,0.21875,0
0.055556,0.186047,0.186047,0.375,1
0.25,0.162791,0.162791,0.96875,0
0.152778,0.139535,0.139535,0.28125,0
0.152778,0.023256,0.023256,0.375,1
0.125,0.186047,0.186047,0.447917,0
0.055556,0,0,0.020833,0
0.027778,0,0,0,0
0.222222,0,0,0.145833,0
0.055556,0.116279,0.116279,0.34375,1
0.152778,0,0,0.09375,0
0.152778,0.139535,0.139535,0.760417,0
0.222222,0.116279,0.116279,0.5,0
0.055556,0.116279,0.116279,0.270833,1
0.027778,0,0,0,0
0.319444,0,0,0.21875,1
0.055556,0,0,0.020833,0
0.319444,0.093023,0.093023,0.583333,0
0.291667,0.046512,0.046512,0.708333,0
0.319444,0.860465,0.860465,1,0
0.041667,0.372093,0.372093,0.875,0
0.055556,0.209302,0.209302,0.270833,1
0.319444,0.162791,0.162791,0.697917,0
0.180556,0.046512,0.046512,0.125,1
0,0.27907,0.27907,0.270833,1
0.194444,0.139535,0.139535,0.46875,0
0.222222,0.093023,0.093023,0.604167,0
0.222222,0.232558,0.232558,0.395833,0
0.125,0.046512,0.046512,0.125,0
0.125,0.023256,0.023256,0.09375,0
0.194444,0.046512,0.046512,0.40625,0
0.027778,0.069767,0.069767,0.09375,0
0.138889,0.162791,0.162791,0.385417,0
0.319444,0.023256,0.023256,0.25,0
0.055556,0,0,0.020833,0
0.055556,0.093023,0.093023,0.145833,1
0.194444,0.023256,0.023256,0.28125,0
0.319444,0.046512,0.046512,0.479167,0
0.027778,0.046512,0.046512,0.520833,0
0.291667,0,0,0.197917,0
0.055556,0.069767,0.069767,0.020833,0
0.194444,0.069767,0.069767,0.645833,0
0.222222,0.348837,0.348837,0.78125,0
0.152778,0.046512,0.046512,0.364583,0
0.055556,0.186047,0.186047,0.395833,0
0.125,0,0,0.072917,0
0.027778,0,0,0,0
0.055556,0.116279,0.116279,0.46875,0
0.027778,0.046512,0.046512,0.020833,1
0.194444,0,0,0.125,0
0.027778,0,0,0,1
0.055556,0,0,0.020833,0
0.222222,0.046512,0.046512,0.458333,0
0.194444,0.093023,0.093023,0.5,0
0.055556,0,0,0.020833,1
0,0.162791,0.162791,0.59375,0
0.027778,0,0,0,0
0.194444,0.023256,0.023256,0.125,0
0.222222,0.093023,0.093023,0.260417,0
0.125,0.093023,0.093023,0.177083,0
0.055556,0.023256,0.023256,0.520833,0
0.027778,0.186047,0.186047,0.75,0
0.152778,0.186047,0.186047,0.729167,1
0.027778,0.069767,0.069767,0.145833,1
0.319444,0.046512,0.046512,0.385417,0
0.055556,0,0,0.020833,1
0.013889,0.139535,0.139535,0.572917,0
0.319444,0.023256,0.023256,0.25,0
0.125,0.023256,0.023256,0.520833,0
0.027778,0.186047,0.186047,0.354167,0
0.055556,0.069767,0.069767,0.458333,0
0.291667,0.069767,0.069767,0.520833,0
0.027778,0.162791,0.162791,0.270833,1
0.138889,0.069767,0.069767,0.145833,0
0.222222,0.046512,0.046512,0.177083,0
0,0.023256,0.023256,0.020833,0
0.194444,0,0,0.125,0
0.027778,0.023256,0.023256,0.09375,1
0.222222,0,0,0.145833,0
0.152778,0.116279,0.116279,0.71875,0
0.069444,0.302326,0.302326,0.875,0
0.222222,0.023256,0.023256,0.260417,0
0.222222,0,0,0.145833,0
0.055556,0.069767,0.069767,0.166667,0
0.055556,0.023256,0.023256,0.28125,0
0.166667,0.255814,0.255814,0.583333,0
0.361111,0.093023,0.093023,0.489583,1
0.027778,0.139535,0.139535,0.3125,1
0.152778,0.023256,0.023256,0.09375,0
0.222222,0.069767,0.069767,0.21875,0
0.055556,0.162791,0.162791,0.479167,1
0.291667,0.023256,0.023256,0.197917,0
0.291667,0.046512,0.046512,0.25,1
0.027778,0.255814,0.255814,0.708333,1
0.152778,0.046512,0.046512,0.21875,0
0.055556,0.186047,0.186047,0.458333,0
0.152778,0.162791,0.162791,0.458333,0
0.055556,0,0,0.020833,0
0.027778,0.255814,0.255814,0.833333,0
0.319444,0,0,0.21875,0
0.027778,0.046512,0.046512,0.760417,1
0.027778,0.093023,0.093023,0.635417,0
0.541667,0,0,0.385417,0
0.027778,0.232558,0.232558,0.270833,0
0.319444,0.069767,0.069767,0.447917,0
0.027778,0.348837,0.348837,0.645833,0
0.180556,0.069767,0.069767,0.197917,0
0.152778,0.116279,0.116279,0.583333,0
0.194444,0.046512,0.046512,0.270833,0
0.291667,0,0,0.197917,0
0.069444,0.232558,0.232558,0.760417,0
0.055556,0.023256,0.023256,0.21875,0
0.027778,0.325581,0.325581,0.645833,0
0.194444,0.023256,0.023256,0.197917,1
0.291667,0.023256,0.023256,0.21875,0
0.527778,0,0,0.375,0
0.152778,0.139535,0.139535,0.364583,0
0.194444,0.046512,0.046512,0.34375,0
0.027778,0.093023,0.093023,0.145833,1
0.125,0.093023,0.093023,0.510417,1
0.291667,0.046512,0.046512,0.34375,0
0.319444,0,0,0.21875,0
0.194444,0.348837,0.348837,1,0
0.194444,0.046512,0.046512,0.84375,0
0.055556,0.162791,0.162791,0.270833,0
0.319444,0,0,0.21875,0
0.027778,0.465116,0.465116,0.520833,1
0.027778,0.44186,0.44186,0.447917,1
0.111111,0.325581,0.325581,0.78125,0
0.194444,0.162791,0.162791,0.25,0
0.25,0.023256,0.023256,0.21875,0
0.083333,0.023256,0.023256,0.09375,1
0.222222,0.023256,0.023256,0.25,0
0.222222,0.325581,0.325581,0.885417,0
0.236111,0.139535,0.139535,0.583333,1
0.041667,0.465116,0.465116,0.416667,1
0.055556,0.116279,0.116279,0.291667,0
0.222222,0,0,0.145833,0
0.152778,0.046512,0.046512,0.270833,0
0.055556,0.744186,0.744186,1,1
0.222222,0.209302,0.209302,0.90625,0
0.152778,0.069767,0.069767,0.614583,0
0.152778,0.046512,0.046512,0.770833,0
0.027778,0.116279,0.116279,0.135417,1
0.027778,0.023256,0.023256,0.21875,0
0.055556,0.023256,0.023256,0.020833,0
0.222222,0,0,0.145833,0
0.222222,0.139535,0.139535,0.385417,0
0.222222,0.139535,0.139535,0.947917,0
0.319444,0,0,0.21875,0
0.291667,0,0,0.197917,0
0.222222,0.023256,0.023256,0.145833,0
0.055556,0.162791,0.162791,0.395833,1
0.152778,0.186047,0.186047,0.322917,0
0.152778,0.046512,0.046512,0.21875,0
0.152778,0.093023,0.093023,0.375,0
0.319444,0.046512,0.046512,0.90625,0
0.027778,0,0,0,0
0.291667,0,0,0.197917,0
0.055556,0,0,0.020833,0
0.027778,0.023256,0.023256,0.020833,0
0.291667,0.116279,0.116279,0.479167,0
0.055556,0.023256,0.023256,0.020833,1
0.319444,0.069767,0.069767,0.885417,0
0.222222,0.069767,0.069767,0.270833,0
0.027778,0.186047,0.186047,0.760417,0
0.291667,0.023256,0.023256,0.21875,0
0.138889,0.093023,0.093023,0.375,0
0.027778,0.069767,0.069767,0.145833,0
0.291667,0.046512,0.046512,0.645833,0
0.194444,0.27907,0.27907,0.572917,0
0.055556,0.023256,0.023256,0.510417,1
0.291667,0.046512,0.046512,0.375,0
0.055556,0.209302,0.209302,0.270833,1
0.027778,0.023256,0.023256,0.083333,0
0.055556,0.069767,0.069767,0.25,0
0.291667,0,0,0.197917,0
0.055556,0.162791,0.162791,0.197917,0
0.319444,0.139535,0.139535,0.895833,0
0.152778,0,0,0.09375,0
0.055556,0.162791,0.162791,0.458333,1
0.194444,0.023256,0.023256,0.125,0
0.194444,0,0,0.125,0
0.194444,0.069767,0.069767,0.270833,1
0.027778,0,0,0,1
0.222222,0.116279,0.116279,0.822917,0
0.055556,0.232558,0.232558,0.645833,1
0.027778,0.232558,0.232558,0.395833,1
0.055556,0,0,0.020833,0
0.055556,0.139535,0.139535,0.3125,1
0.152778,0,0,0.09375,0
0.027778,0.116279,0.116279,0.270833,1
0.180556,0.139535,0.139535,0.770833,0
0.055556,0,0,0.020833,0
0.222222,0.139535,0.139535,0.270833,0
0.152778,0.534884,0.534884,0.645833,0
0.194444,0.046512,0.046512,0.34375,0
0.152778,0.023256,0.023256,0.520833,0
0.152778,0.093023,0.093023,0.34375,0
0.027778,0.209302,0.209302,0.520833,0
1,0,0,0.729167,0
0.055556,0.116279,0.116279,0.34375,0
0.027778,0.069767,0.069767,0.145833,0
0.152778,0.069767,0.069767,0.75,0
0.055556,0.023256,0.023256,0.302083,0
0.222222,0.046512,0.046512,0.875,0
0.027778,0,0,0,0
0.055556,0.023256,0.023256,0.125,0
0.222222,0.116279,0.116279,0.34375,1
0.027778,0,0,0,1
0.027778,0.139535,0.139535,0.28125,0
0.055556,0.27907,0.27907,0.385417,1
0.027778,0.27907,0.27907,0.770833,1
0.027778,0.023256,0.023256,0.09375,1
0.027778,0.046512,0.046512,0.020833,1
0.055556,0.093023,0.093023,0.145833,1
0.291667,0.023256,0.023256,0.322917,0
0.027778,0.976744,0.976744,0.875,1
0.027778,0.069767,0.069767,0.145833,0
0.055556,0.023256,0.023256,0.072917,0
0.041667,0.069767,0.069767,0.28125,1
0.027778,0.209302,0.209302,0.489583,0
0.222222,0,0,0.145833,0
0.166667,0.27907,0.27907,0.59375,0
0.027778,0.023256,0.023256,0.083333,1
0.194444,0.023256,0.023256,0.125,0
0.222222,0,0,0.145833,0
0.097222,0.093023,0.093023,0.34375,0
0.027778,0.023256,0.023256,0.09375,0
0.027778,0.093023,0.093023,0.333333,0
0.111111,0.023256,0.023256,0.145833,0
0.013889,0.209302,0.209302,0.427083,1
0.222222,0.139535,0.139535,0.375,0
0.194444,0,0,0.125,0
0.152778,0,0,0.09375,0
0.152778,0.372093,0.372093,0.802083,1
0.291667,0.27907,0.27907,0.572917,0
0.027778,0,0,0,0
0.055556,0,0,0.020833,0
0.027778,0,0,0,0
0.055556,0.023256,0.023256,0.020833,1
0.027778,0.255814,0.255814,0.520833,0
0.222222,0.139535,0.139535,0.885417,1
0,0.581395,0.581395,0.770833,1
0.125,0.232558,0.232558,0.489583,1
0.152778,0.023256,0.023256,0.708333,0
0.027778,0.023256,0.023256,0.09375,1
0.055556,0,0,0.020833,0
0.055556,0.093023,0.093023,0.333333,0
0.027778,0,0,0,0
0.222222,0,0,0.145833,0
0.194444,0,0,0.125,0
