@relation Blood_3

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric

@data
0.337838,0.111111,0.111111,0.5,0
0.216216,0.044444,0.044444,0.177083,0
0.148649,0.355556,0.355556,0.802083,1
0.189189,0.088889,0.088889,0.25,0
0.189189,0,0,0.125,0
0.027027,0.133333,0.133333,0.34375,1
0.027027,0.022222,0.022222,0.208333,0
0.027027,0.066667,0.066667,0.25,0
0.054054,0.066667,0.066667,0.145833,0
0.216216,0.044444,0.044444,0.5,0
0.189189,0.044444,0.044444,0.197917,0
0.148649,0,0,0.09375,0
0.189189,0.111111,0.111111,0.333333,0
0.027027,0.066667,0.066667,0.09375,0
0.054054,0.177778,0.177778,0.25,1
0.189189,0.133333,0.133333,0.46875,0
0.027027,0.222222,0.222222,0.40625,1
0.054054,0.066667,0.066667,0.25,1
0.283784,0.044444,0.044444,0.708333,0
0.054054,0.177778,0.177778,0.270833,0
0.013514,0.266667,0.266667,0.46875,0
0.054054,0.088889,0.088889,0.583333,0
0.054054,0.4,0.4,0.697917,1
0.027027,0.111111,0.111111,0.25,0
0.310811,0,0,0.21875,0
0.189189,0.044444,0.044444,0.322917,0
0.027027,0.066667,0.066667,0.145833,1
0.054054,0.133333,0.133333,0.239583,0
0.148649,0.022222,0.022222,0.375,1
0.216216,0.133333,0.133333,0.645833,0
0.054054,0.133333,0.133333,0.520833,0
0.189189,0,0,0.125,0
0.054054,0,0,0.020833,0
0.027027,0.222222,0.222222,0.25,0
0.148649,0.066667,0.066667,0.75,0
0.216216,0.066667,0.066667,0.270833,0
0.027027,0.022222,0.022222,0.083333,1
0.310811,0.088889,0.088889,0.583333,0
0.216216,0,0,0.145833,0
0.189189,0.088889,0.088889,0.75,0
0.310811,0,0,0.21875,0
0.310811,0.155556,0.155556,0.458333,0
0.027027,0,0,0,1
0.054054,0,0,0.020833,0
0.121622,0.022222,0.022222,0.145833,1
0.189189,0.155556,0.155556,0.5,0
0.189189,0.155556,0.155556,0.458333,0
0.027027,0.111111,0.111111,0.270833,1
0.216216,0,0,0.145833,0
0.054054,0.111111,0.111111,0.427083,0
0.027027,0.311111,0.311111,0.489583,1
0.027027,0.133333,0.133333,0.770833,0
0.054054,0.022222,0.022222,0.291667,0
0.189189,0.111111,0.111111,0.510417,0
0.148649,0,0,0.09375,0
0.310811,0,0,0.21875,0
0.121622,0.155556,0.155556,0.375,1
0.054054,0.066667,0.066667,0.020833,0
0.189189,0.022222,0.022222,0.125,0
0.040541,0.088889,0.088889,0.104167,1
0.040541,0.333333,0.333333,0.75,0
0.027027,0,0,0,0
0.310811,0.066667,0.066667,0.53125,0
0.054054,0,0,0.020833,0
0.148649,0.133333,0.133333,0.28125,0
1,0,0,0.75,0
0.054054,0.177778,0.177778,0.458333,0
0.148649,0,0,0.09375,0
0.162162,0.244444,0.244444,0.583333,0
0.027027,0.022222,0.022222,0.322917,0
0.148649,0.133333,0.133333,0.364583,0
0.054054,0.022222,0.022222,0.114583,0
0.310811,0,0,0.21875,0
0.216216,0.022222,0.022222,0.25,0
0.310811,0.044444,0.044444,0.385417,0
0.054054,0,0,0.020833,0
0.283784,0.133333,0.133333,0.375,0
0.175676,0.044444,0.044444,0.125,1
0.472973,0.044444,0.044444,0.645833,0
0,0.022222,0.022222,0.020833,0
0.054054,0.2,0.2,0.270833,1
0.054054,0.111111,0.111111,0.125,0
0.027027,0.088889,0.088889,0.09375,1
0.121622,0.022222,0.022222,0.520833,0
0.054054,0.244444,0.244444,0.333333,1
0.054054,0.133333,0.133333,0.270833,0
0.283784,0.022222,0.022222,0.197917,0
0.283784,0.022222,0.022222,0.21875,0
0.189189,0.022222,0.022222,0.34375,1
0.189189,0.044444,0.044444,0.84375,0
0.189189,0.044444,0.044444,0.270833,0
0.148649,0.088889,0.088889,0.34375,0
0.054054,0,0,0.020833,0
0.027027,0.022222,0.022222,0.020833,1
0.283784,0.044444,0.044444,0.34375,0
0.027027,0.155556,0.155556,0.270833,1
0.013514,0.333333,0.333333,0.34375,1
0.054054,0.111111,0.111111,0.145833,1
0.054054,0.022222,0.022222,0.020833,0
0.027027,0.111111,0.111111,0.760417,0
0.283784,0.022222,0.022222,0.40625,0
0.027027,0.044444,0.044444,0.125,0
0.148649,0.111111,0.111111,0.71875,0
0.054054,0.088889,0.088889,0.145833,1
0,0.044444,0.044444,0.020833,0
0.216216,0.155556,0.155556,0.270833,0
0.054054,0,0,0.020833,0
0.216216,0,0,0.145833,0
0.054054,0.222222,0.222222,0.645833,1
0.067568,0.133333,0.133333,0.25,1
0.283784,0,0,0.197917,0
0.148649,0,0,0.09375,1
0.054054,0.133333,0.133333,0.583333,0
0.054054,0.088889,0.088889,0.145833,1
0.310811,0,0,0.21875,0
0.027027,0.177778,0.177778,0.760417,0
0.054054,0,0,0.020833,0
0.148649,0.066667,0.066667,0.260417,0
0.054054,0.066667,0.066667,0.25,0
0.216216,0,0,0.145833,0
0.283784,0.022222,0.022222,0.322917,0
0.054054,0.155556,0.155556,0.333333,1
0.121622,0.177778,0.177778,0.541667,0
0.189189,0.044444,0.044444,0.802083,0
0.216216,0.066667,0.066667,0.395833,0
0.054054,0.066667,0.066667,0.458333,0
0.283784,0.044444,0.044444,0.34375,0
0.162162,0.177778,0.177778,0.604167,0
0.189189,0.333333,0.333333,1,0
0.216216,0.066667,0.066667,0.270833,0
0.027027,0,0,0,0
0.054054,0,0,0.020833,1
0.054054,0,0,0.020833,0
0.054054,0.133333,0.133333,0.3125,1
0.148649,0.066667,0.066667,0.614583,0
0.027027,0.111111,0.111111,0.135417,1
0.148649,0.022222,0.022222,0.125,0
0.148649,0,0,0.09375,0
0.283784,0,0,0.197917,0
0.310811,0.022222,0.022222,0.270833,0
0.283784,0,0,0.197917,1
0.148649,0.155556,0.155556,0.40625,1
0.216216,0,0,0.145833,0
0.067568,0.288889,0.288889,0.875,0
0.108108,0.177778,0.177778,0.583333,0
0.189189,0.066667,0.066667,0.21875,1
0.054054,0.133333,0.133333,0.833333,0
0.027027,0.333333,0.333333,0.645833,0
0.216216,0,0,0.145833,0
0.094595,0.222222,0.222222,0.90625,0
0.148649,0.111111,0.111111,0.260417,0
0.189189,0,0,0.125,0
0.054054,0.155556,0.155556,0.395833,1
0.121622,0.044444,0.044444,0.333333,0
0.054054,0,0,0.020833,0
0.054054,0,0,0.020833,1
0.040541,0.066667,0.066667,0.28125,1
0.054054,0,0,0.020833,0
0.027027,0.022222,0.022222,0.020833,1
0.216216,0.2,0.2,0.625,0
0.189189,0.022222,0.022222,0.197917,1
0.027027,0.111111,0.111111,0.46875,0
0.189189,0.044444,0.044444,0.177083,1
0.189189,0.088889,0.088889,0.125,0
0.054054,0.422222,0.422222,0.697917,1
0.283784,0.066667,0.066667,0.520833,0
0.027027,0.022222,0.022222,0.020833,0
0.027027,0.022222,0.022222,0.020833,0
0.054054,0.111111,0.111111,0.385417,0
0.189189,0.133333,0.133333,0.729167,0
0.216216,0.088889,0.088889,0.604167,0
0.189189,0.044444,0.044444,0.302083,0
0.148649,0.111111,0.111111,0.270833,0
0.027027,0.222222,0.222222,0.21875,0
0.054054,0.066667,0.066667,0.40625,0
0.054054,0,0,0.020833,0
0.027027,0.022222,0.022222,0.145833,0
0.310811,0.022222,0.022222,0.21875,0
0.027027,0.066667,0.066667,0.145833,0
0.027027,0.022222,0.022222,0.09375,0
0.148649,0.022222,0.022222,0.239583,0
0.013514,0.2,0.2,0.427083,1
0.148649,0.177778,0.177778,0.322917,0
0.189189,0.088889,0.088889,0.5,0
0.054054,0,0,0.020833,0
0.027027,0.133333,0.133333,0.270833,1
0.054054,0.022222,0.022222,0.020833,0
0.148649,0.044444,0.044444,0.770833,0
0.027027,0.044444,0.044444,0.177083,0
0.027027,0.066667,0.066667,0.145833,0
0.054054,0.111111,0.111111,0.34375,0
0.040541,0.088889,0.088889,0.375,0
0.067568,1,1,1,1
0.027027,0,0,0,0
0.121622,0.066667,0.066667,0.65625,0
0.027027,0.288889,0.288889,0.572917,1
0.054054,0.022222,0.022222,0.072917,0
0.027027,0.044444,0.044444,0.375,1
0.054054,0.066667,0.066667,0.333333,1
0.189189,0,0,0.125,0
0.310811,0.022222,0.022222,0.885417,0
0.054054,0.133333,0.133333,0.520833,0
0.054054,0.022222,0.022222,0.020833,0
0.027027,0,0,0,0
0.283784,0,0,0.197917,0
0.216216,0.088889,0.088889,0.260417,0
0.189189,0.022222,0.022222,0.125,0
