@relation Blood_10

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric

@data
0.05,0.088889,0.088889,0.25,0
0.35,0.022222,0.022222,0.125,0
0.1,0.066667,0.066667,0.333333,1
0.1,0,0,0.020833,0
0.575,0.4,0.4,0.625,0
0.575,0,0,0.21875,0
0.4,0.288889,0.288889,0.84375,0
0.05,0.111111,0.111111,0.34375,1
0.275,0.022222,0.022222,0.09375,0
0.05,0.066667,0.066667,0.145833,0
0.05,0,0,0,0
0.1,0.066667,0.066667,0.427083,1
0.1,0.177778,0.177778,0.520833,0
0.225,0,0,0.072917,0
0.1,0.177778,0.177778,0.270833,1
0.275,0.155556,0.155556,0.729167,0
0.1,0.044444,0.044444,0.270833,0
0.05,0.088889,0.088889,0.145833,1
0.35,0.266667,0.266667,0.572917,0
0.05,0.022222,0.022222,0.322917,0
0.575,0.288889,0.288889,0.947917,0
0.4,0.133333,0.133333,0.385417,0
0.1,0,0,0.020833,1
0.1,0,0,0.020833,1
0.4,0.2,0.2,0.625,0
0.525,0,0,0.197917,0
0.175,0.088889,0.088889,0.34375,0
0.15,0.022222,0.022222,0.09375,1
0.05,0.022222,0.022222,0.09375,0
0.35,0,0,0.125,0
0.05,0.133333,0.133333,0.78125,0
0.05,0,0,0,0
0.525,0,0,0.197917,0
0.35,0.022222,0.022222,0.145833,0
0.1,0,0,0.020833,0
0.1,0.244444,0.244444,0.333333,1
0.35,0.044444,0.044444,0.34375,0
0.525,0,0,0.197917,0
0.275,0.044444,0.044444,0.25,0
0.525,0.044444,0.044444,0.25,0
0.1,0.133333,0.133333,0.583333,0
0.075,0.066667,0.066667,0.28125,1
0.05,0.022222,0.022222,0.020833,1
0.05,0.066667,0.066667,0.34375,0
0.35,0.155556,0.155556,0.25,0
0.1,0.111111,0.111111,0.46875,0
0.1,0,0,0.020833,1
0.1,0,0,0.020833,1
0.1,0.111111,0.111111,0.34375,0
0.1,0.044444,0.044444,0.145833,0
0.35,0,0,0.125,0
0.05,0.022222,0.022222,0.09375,0
0.1,0.2,0.2,0.270833,1
0.1,0.022222,0.022222,0.020833,0
0.1,0.155556,0.155556,0.25,1
0.05,0,0,0,0
0.575,0.066667,0.066667,0.447917,0
0.05,0.066667,0.066667,0.145833,0
0.4,0.044444,0.044444,0.5,0
0.075,0.088889,0.088889,0.104167,1
0,0.266667,0.266667,0.270833,1
0.05,0.733333,0.733333,0.78125,1
0.1,0.044444,0.044444,0.71875,0
0.275,0.088889,0.088889,0.5,0
0.225,0.022222,0.022222,0.25,0
0.275,0.111111,0.111111,0.260417,0
0.4,0.088889,0.088889,0.71875,0
0.4,0.044444,0.044444,0.21875,0
0.05,0.111111,0.111111,0.135417,1
0.1,0.4,0.4,0.697917,1
0.1,0.022222,0.022222,0.020833,0
0.275,0.177778,0.177778,0.375,0
0.05,0.044444,0.044444,0.78125,0
0.4,0,0,0.145833,0
0.575,0,0,0.21875,0
0.4,0.022222,0.022222,0.260417,0
0.1,0.111111,0.111111,0.145833,1
0.1,0,0,0.020833,1
0.1,0.333333,0.333333,0.708333,1
0.525,0.022222,0.022222,0.239583,0
0.05,0,0,0,0
0.1,0.066667,0.066667,0.166667,0
0.1,0.2,0.2,0.270833,1
0.05,0,0,0,1
0.1,0.022222,0.022222,0.125,0
0.05,0.066667,0.066667,0.21875,0
0.2,0.311111,0.311111,0.78125,0
0.275,0.111111,0.111111,0.40625,0
0.35,0.066667,0.066667,0.645833,0
0.1,0.022222,0.022222,0.020833,0
0.35,0,0,0.125,0
0.1,0.088889,0.088889,0.583333,0
0.35,0,0,0.125,0
0.1,0.088889,0.088889,0.25,1
0.275,0.133333,0.133333,0.645833,0
0.25,0.155556,0.155556,0.385417,0
0.525,0.266667,0.266667,0.572917,0
0.1,0,0,0.020833,0
0.05,0,0,0,0
0.4,0.111111,0.111111,0.34375,1
0.35,0.133333,0.133333,0.729167,0
0.275,0.044444,0.044444,0.770833,0
0.275,0.022222,0.022222,0.239583,0
0.275,0,0,0.09375,0
0.4,0.155556,0.155556,0.270833,0
0.575,0.022222,0.022222,0.270833,0
0.1,0.111111,0.111111,0.270833,1
0.05,0.066667,0.066667,0.145833,0
0.125,0.133333,0.133333,0.25,1
0.05,0.088889,0.088889,0.46875,1
0.1,0.088889,0.088889,0.145833,1
0.1,0,0,0.020833,0
0.525,0,0,0.197917,0
0.1,0.088889,0.088889,0.458333,0
0.35,0.111111,0.111111,0.510417,0
0.05,0.288889,0.288889,0.479167,1
0.05,0,0,0,0
0.4,0.044444,0.044444,0.197917,0
0.1,0,0,0.020833,0
0.4,0.044444,0.044444,0.875,0
0.1,0.222222,0.222222,0.645833,1
0.05,0,0,0,0
0.1,0.155556,0.155556,0.197917,0
0.35,0.088889,0.088889,0.125,0
0.275,0.133333,0.133333,0.364583,0
0.35,0.066667,0.066667,0.25,0
0.1,0.044444,0.044444,0.333333,0
0.275,0.066667,0.066667,0.59375,0
0.05,0,0,0,1
0.05,0.955556,0.955556,1,0
0.275,0.044444,0.044444,0.395833,1
0.275,0.222222,0.222222,0.375,0
0.1,0.177778,0.177778,0.25,1
0.05,0,0,0,0
0.05,0.177778,0.177778,0.760417,0
0.325,0.044444,0.044444,0.145833,0
0.35,0.066667,0.066667,0.270833,1
0.075,0.333333,0.333333,0.75,0
0.05,0,0,0,1
0.525,0.044444,0.044444,0.34375,0
0.275,0.111111,0.111111,0.270833,0
0.05,0.044444,0.044444,0.197917,0
0.05,0.888889,0.888889,1,1
0.05,0.222222,0.222222,0.458333,0
0.35,0,0,0.125,0
0.525,0.022222,0.022222,0.25,0
0.1,0,0,0.020833,0
0.525,0.044444,0.044444,0.34375,0
0.525,0.044444,0.044444,0.645833,0
0.35,0.133333,0.133333,0.447917,0
0.05,0.066667,0.066667,0.09375,0
0.375,0.333333,0.333333,0.833333,0
0.1,0.133333,0.133333,0.520833,0
0.1,0.088889,0.088889,0.75,0
0.35,0.044444,0.044444,0.25,0
0.525,0,0,0.197917,0
0.05,0.022222,0.022222,0.125,0
0.1,0.2,0.2,0.270833,1
0.1,0,0,0.020833,1
0.275,0.044444,0.044444,0.145833,1
0.15,0.044444,0.044444,0.25,0
0.175,0.244444,0.244444,0.875,0
0.4,0.044444,0.044444,0.34375,0
0.05,0.111111,0.111111,0.145833,1
0.05,0.266667,0.266667,0.770833,1
0.4,0.133333,0.133333,0.947917,0
0.875,0.044444,0.044444,0.645833,0
0.525,0.066667,0.066667,0.520833,0
0.275,0,0,0.09375,1
0.225,0.222222,0.222222,0.489583,1
0.05,0.111111,0.111111,0.25,1
0.575,0,0,0.21875,0
0.525,0.044444,0.044444,0.25,1
0.1,0,0,0.020833,0
0.1,0.266667,0.266667,0.385417,1
0.225,0.088889,0.088889,0.510417,1
0.05,0.2,0.2,0.270833,1
0.1,0.066667,0.066667,0.458333,0
0.05,0.022222,0.022222,0.09375,0
0.35,0.088889,0.088889,0.270833,1
0.125,1,1,1,1
0.05,0,0,0,0
0.1,0.088889,0.088889,0.322917,1
0.575,0.244444,0.244444,0.875,0
0.05,0.111111,0.111111,0.270833,1
0.2,0.155556,0.155556,0.520833,1
0.325,0.044444,0.044444,0.125,1
0.4,0.244444,0.244444,0.5,0
0.1,0,0,0.020833,0
0.35,0,0,0.125,0
0.075,0.111111,0.111111,0.197917,0
0.575,0,0,0.21875,0
0.4,0.111111,0.111111,0.34375,0
0.175,0.177778,0.177778,0.90625,1
0.4,0.311111,0.311111,0.885417,0
0.4,0.044444,0.044444,0.458333,0
0.35,0,0,0.125,0
0.2,0.177778,0.177778,0.583333,0
0.575,0.111111,0.111111,0.447917,0
0.35,0.022222,0.022222,0.28125,0
0.575,0.822222,0.822222,1,0
0.1,0.066667,0.066667,0.125,1
0.3,0.177778,0.177778,0.604167,0
0.35,0.333333,0.333333,0.708333,0
0.05,0.2,0.2,0.645833,0
0.05,0.066667,0.066667,0.25,0
0.05,0.066667,0.066667,0.145833,0
0.275,0.022222,0.022222,0.197917,0
0.05,0.244444,0.244444,0.46875,1
0.075,0.288889,0.288889,0.34375,0
0.1,0.133333,0.133333,0.270833,0
0.05,0.044444,0.044444,0.34375,0
0.275,0.333333,0.333333,0.90625,0
0.575,0.088889,0.088889,0.583333,0
0.35,0.133333,0.133333,0.739583,0
0.225,0.177778,0.177778,0.447917,0
0.35,0,0,0.125,0
0.35,0.088889,0.088889,0.75,0
0.05,0.2,0.2,0.520833,0
0.05,0.222222,0.222222,0.458333,1
0.275,0.177778,0.177778,0.322917,0
0.35,0.022222,0.022222,0.125,0
0.4,0.333333,0.333333,0.78125,0
0.575,0.066667,0.066667,0.520833,0
0.125,0.111111,0.111111,0.270833,0
0.275,0.2,0.2,0.34375,0
0.275,0.044444,0.044444,0.21875,0
0.1,0.022222,0.022222,0.114583,0
0.35,0.333333,0.333333,1,0
0.275,0,0,0.09375,0
0.05,0.044444,0.044444,0.020833,1
0.1,0.022222,0.022222,0.020833,1
0.35,0.066667,0.066667,0.25,0
0.05,0.177778,0.177778,0.75,0
0.275,0.155556,0.155556,0.479167,0
0.1,0.111111,0.111111,0.34375,1
0.275,0.088889,0.088889,0.166667,0
0.05,0.022222,0.022222,0.208333,0
0.1,0.355556,0.355556,0.71875,1
0.35,0.088889,0.088889,0.645833,0
0.35,0.155556,0.155556,0.5,1
0.525,0,0,0.197917,0
0.1,0.111111,0.111111,0.21875,1
0.1,0.111111,0.111111,0.34375,0
0.075,0,0,0.010417,1
0.95,0,0,0.375,0
0.35,0.155556,0.155556,0.5,0
0.15,0.044444,0.044444,0.125,0
0.525,0,0,0.197917,0
0.275,0,0,0.09375,0
0.05,0.044444,0.044444,0.125,0
0.05,0.022222,0.022222,0.09375,0
0.275,0.088889,0.088889,0.34375,0
0.1,0.088889,0.088889,0.583333,0
0.3,0.222222,0.222222,0.21875,0
0.05,0.066667,0.066667,0.145833,1
0.05,0,0,0,0
0.1,0.088889,0.088889,0.145833,1
0.35,0.022222,0.022222,0.125,0
0.05,0.288889,0.288889,0.572917,1
0.275,0,0,0.09375,0
0.575,0,0,0.21875,0
0.225,0.177778,0.177778,0.145833,0
