@relation Blood_17

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric

@data
0.055556,0.102041,0.102041,0.375,1
0.055556,0.265306,0.265306,0.875,0
0.222222,0,0,0.145833,0
0.194444,0.081633,0.081633,0.25,0
0.347222,0.102041,0.102041,0.5,0
0.055556,0.22449,0.22449,0.895833,0
0,0.040816,0.040816,0.020833,0
0.222222,0.020408,0.020408,0.260417,0
0.152778,0.020408,0.020408,0.197917,0
0.152778,0,0,0.09375,0
0.319444,0,0,0.21875,0
0.055556,0.204082,0.204082,0.270833,0
0.027778,0.061224,0.061224,0.21875,0
0.027778,0.061224,0.061224,0.427083,0
0.013889,0.183673,0.183673,0.427083,1
0.152778,0.204082,0.204082,0.416667,0
0.194444,0.061224,0.061224,0.572917,0
0.055556,0,0,0.020833,0
0.027778,0,0,0,0
0.319444,0.081633,0.081633,0.322917,0
0.125,0.081633,0.081633,0.177083,0
0.055556,0.142857,0.142857,0.197917,0
0.222222,0.040816,0.040816,0.197917,1
0.027778,0.204082,0.204082,0.21875,0
0.125,0.163265,0.163265,0.541667,0
0.027778,0.857143,0.857143,0.875,1
0.319444,0,0,0.21875,0
0.055556,0.081633,0.081633,0.21875,1
0.027778,1,1,1,1
0.027778,0.142857,0.142857,0.270833,1
0.291667,0,0,0.197917,0
0.194444,0.306122,0.306122,0.708333,0
0.291667,0.040816,0.040816,0.645833,0
0.055556,0.020408,0.020408,0.59375,0
0.027778,0.020408,0.020408,0,0
0.125,0.040816,0.040816,0.520833,0
0.291667,0.102041,0.102041,0.479167,0
0.027778,0.020408,0.020408,0.083333,1
0.319444,0.061224,0.061224,0.53125,0
0.055556,0,0,0.020833,0
0,0.142857,0.142857,0.59375,0
0.291667,0.040816,0.040816,0.25,1
0.027778,0.061224,0.061224,0.145833,0
0.166667,0.163265,0.163265,0.604167,0
0.319444,0,0,0.21875,0
0.027778,0.020408,0.020408,0.09375,0
0.152778,0.020408,0.020408,0.15625,0
0.055556,0.204082,0.204082,0.645833,1
0.152778,0.081633,0.081633,0.34375,0
0.055556,0.020408,0.020408,0.302083,0
0.027778,0.102041,0.102041,0.145833,1
0.055556,0.102041,0.102041,0.40625,1
0.152778,0.142857,0.142857,0.729167,0
0.194444,0.081633,0.081633,0.5,0
0.097222,0.183673,0.183673,0.46875,0
0.222222,0.061224,0.061224,0.447917,0
0.027778,0,0,0,0
0.152778,0,0,0.09375,0
0.222222,0.081633,0.081633,0.260417,0
0.027778,0.285714,0.285714,0.645833,0
0.055556,0,0,0.020833,1
0.222222,0.122449,0.122449,0.385417,0
0.027778,0.020408,0.020408,0.020833,0
0.027778,0.081633,0.081633,0.145833,0
0.194444,0.020408,0.020408,0.125,0
0.083333,0.040816,0.040816,0.125,0
0.055556,0.081633,0.081633,0.270833,0
0.194444,0.020408,0.020408,0.125,0
0.222222,0.061224,0.061224,0.322917,0
0.222222,0.142857,0.142857,0.770833,0
0.055556,0,0,0.020833,0
0.055556,0,0,0.020833,0
0.055556,0,0,0.020833,0
0.027778,0.081633,0.081633,0.333333,0
0.055556,0,0,0.020833,0
0.055556,0,0,0.020833,1
0.152778,0.081633,0.081633,0.5,0
0.319444,0.020408,0.020408,0.885417,0
0.222222,0.183673,0.183673,0.90625,0
0.152778,0.163265,0.163265,0.322917,0
0.055556,0.020408,0.020408,0.114583,0
0.194444,0.040816,0.040816,0.177083,1
0.027778,0.081633,0.081633,0.322917,1
0.194444,0.122449,0.122449,0.739583,0
0.291667,0,0,0.197917,0
0.319444,0.040816,0.040816,0.270833,0
0.152778,0.020408,0.020408,0.09375,0
0.152778,0.040816,0.040816,0.125,0
0.027778,0.204082,0.204082,0.895833,0
0.055556,0.102041,0.102041,0.520833,0
0.194444,0,0,0.125,0
0.055556,0.081633,0.081633,0.145833,1
0.125,0.061224,0.061224,0.65625,0
0.291667,0,0,0.197917,1
0.111111,0.020408,0.020408,0.145833,0
0.194444,0.142857,0.142857,0.5,1
0.152778,0.163265,0.163265,0.729167,1
0.222222,0.306122,0.306122,0.78125,0
0.222222,0.020408,0.020408,0.145833,0
0.152778,0.122449,0.122449,0.645833,0
0.527778,0,0,0.375,0
0.027778,0.102041,0.102041,0.270833,0
0.055556,0.122449,0.122449,0.583333,0
0.152778,0.265306,0.265306,0.739583,1
0.291667,0.040816,0.040816,0.708333,0
0.291667,0.020408,0.020408,0.239583,0
0.152778,0.040816,0.040816,0.135417,0
0.027778,0.102041,0.102041,0.447917,0
0.222222,0.020408,0.020408,0.145833,0
0.027778,0.020408,0.020408,0,0
0.055556,0.040816,0.040816,0.145833,0
0.027778,0.020408,0.020408,0.020833,0
0.166667,0.285714,0.285714,0.71875,0
0.055556,0.163265,0.163265,0.25,1
0.013889,0.306122,0.306122,0.34375,1
0.291667,0.122449,0.122449,0.375,0
0.222222,0,0,0.145833,0
0.319444,0.020408,0.020408,0.21875,0
0.027778,0.020408,0.020408,0.020833,0
0.055556,0,0,0.020833,1
0.027778,0.102041,0.102041,0.25,0
0.194444,0.020408,0.020408,0.125,0
0.152778,0.428571,0.428571,1,0
0.055556,0.020408,0.020408,0.020833,0
0.194444,0.122449,0.122449,0.729167,0
0.027778,0.265306,0.265306,0.572917,1
0.055556,0.061224,0.061224,0.25,0
0.027778,0.020408,0.020408,0.09375,0
0.055556,0,0,0.020833,0
0.319444,0.040816,0.040816,0.34375,0
0.194444,0,0,0.125,0
0.222222,0.102041,0.102041,0.822917,0
0.152778,0.22449,0.22449,0.583333,0
0.055556,0.142857,0.142857,0.25,1
0.222222,0.122449,0.122449,0.375,0
0.041667,0,0,0.010417,1
0.236111,0.122449,0.122449,0.583333,1
0.152778,0.102041,0.102041,0.25,0
0.027778,0.061224,0.061224,0.34375,0
0.152778,0.142857,0.142857,0.520833,1
0.152778,0.142857,0.142857,0.40625,1
0.152778,0.020408,0.020408,0.09375,0
0.027778,0.122449,0.122449,0.583333,1
0.055556,0,0,0.020833,0
0.027778,0,0,0,1
0.152778,0.020408,0.020408,0.125,0
0.152778,0.020408,0.020408,0.145833,0
0.152778,0.040816,0.040816,0.395833,1
0.319444,0.061224,0.061224,0.520833,0
0.319444,0.040816,0.040816,0.625,0
0.027778,0.040816,0.040816,0.78125,0
0.125,0.020408,0.020408,0.25,0
0.166667,0.244898,0.244898,0.59375,0
0.291667,0.040816,0.040816,0.375,0
0.013889,0.122449,0.122449,0.572917,0
0.152778,0.122449,0.122449,0.28125,0
0.055556,0,0,0.020833,0
0.291667,0.020408,0.020408,0.520833,0
0.194444,0.020408,0.020408,0.125,0
0.222222,0.102041,0.102041,0.34375,0
0.125,0.020408,0.020408,0.09375,0
0.055556,0.142857,0.142857,0.479167,1
0.222222,0.061224,0.061224,0.583333,0
0.319444,0.142857,0.142857,0.458333,0
0.055556,0.163265,0.163265,0.458333,0
0.027778,0.061224,0.061224,0.708333,0
0.027778,0.020408,0.020408,0.208333,0
0.222222,0,0,0.145833,0
0.194444,0.020408,0.020408,0.125,0
0.027778,0.061224,0.061224,0.125,1
0.194444,0.040816,0.040816,0.270833,0
0.027778,0.081633,0.081633,0.09375,1
0.194444,0.081633,0.081633,0.125,0
0.055556,0.102041,0.102041,0.21875,1
0.194444,0.346939,0.346939,0.791667,0
0.055556,0.102041,0.102041,0.385417,0
0.291667,0,0,0.197917,0
0.222222,0.040816,0.040816,0.197917,0
0.319444,0,0,0.21875,0
0.027778,0.204082,0.204082,0.270833,0
0.027778,0.020408,0.020408,0.125,0
0.125,0.142857,0.142857,0.375,1
0.027778,0.040816,0.040816,0.760417,1
0.319444,0.755102,0.755102,1,0
0.222222,0.040816,0.040816,0.177083,0
0.291667,0.040816,0.040816,0.25,0
0.055556,0,0,0.020833,0
0.152778,0.081633,0.081633,0.166667,0
0.013889,0.469388,0.469388,0.78125,0
0.222222,0.122449,0.122449,0.270833,0
0.027778,0.102041,0.102041,0.208333,1
0.194444,0.061224,0.061224,0.25,0
0.055556,0.102041,0.102041,0.427083,0
0.125,0.081633,0.081633,0.510417,1
0.194444,0.020408,0.020408,0.34375,0
0.152778,0.061224,0.061224,0.333333,0
0.083333,0.040816,0.040816,0.25,0
0.319444,0,0,0.21875,0
0.291667,0.040816,0.040816,0.34375,0
0.027778,0.061224,0.061224,0.34375,0
0.027778,0.061224,0.061224,0.25,0
0.027778,0.020408,0.020408,0.020833,0
0.055556,0,0,0.020833,0
0.027778,0.102041,0.102041,0.46875,0
0.055556,0.306122,0.306122,0.375,1
0.194444,0.061224,0.061224,0.270833,1
0.041667,0.020408,0.020408,0.21875,0
