@relation Blood_1

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric

@data
0.052632,0.023256,0.023256,0.208333,0
0.105263,0,0,0.020833,0
0.052632,0.069767,0.069767,0.145833,0
0.105263,0.186047,0.186047,0.520833,0
0.684211,0.093023,0.093023,0.489583,1
0.052632,0.069767,0.069767,0.125,0
0.289474,0.023256,0.023256,0.09375,0
0.289474,0.162791,0.162791,0.458333,0
0.052632,0.023256,0.023256,0.083333,1
0.236842,0.046512,0.046512,0.333333,0
0.052632,0,0,0,0
0.052632,0.232558,0.232558,0.40625,1
0.052632,0,0,0,0
0.105263,0.046512,0.046512,0.71875,0
0.105263,0.023256,0.023256,0.020833,1
0.052632,0.069767,0.069767,0.25,0
0.052632,0.162791,0.162791,0.270833,1
0.236842,0.186047,0.186047,0.145833,0
0.052632,0.046512,0.046512,0.760417,1
0.421053,0.046512,0.046512,0.395833,0
0.052632,0,0,0,0
0.052632,0.976744,0.976744,0.875,1
0.368421,0.162791,0.162791,0.25,0
0.289474,0,0,0.09375,0
0.105263,0.046512,0.046512,0.145833,0
0.078947,0,0,0.010417,1
0.052632,0.023256,0.023256,0.145833,0
0.368421,0.046512,0.046512,0.34375,0
0.105263,0.162791,0.162791,0.395833,1
0.552632,0.023256,0.023256,0.239583,0
0.552632,0,0,0.197917,0
0.105263,0.046512,0.046512,0.145833,0
0.368421,0.046512,0.046512,0.197917,0
0.078947,0.069767,0.069767,0.28125,1
0.552632,0.023256,0.023256,0.197917,0
0.368421,0.348837,0.348837,1,0
0.052632,0.139535,0.139535,0.125,1
0.289474,0.046512,0.046512,0.135417,0
0.315789,0.232558,0.232558,0.21875,0
0.105263,0.139535,0.139535,0.833333,0
0.105263,0.023256,0.023256,0.458333,0
0.368421,0.116279,0.116279,0.333333,0
0.236842,0.046512,0.046512,0.125,0
0.052632,0.046512,0.046512,0.34375,0
0.105263,0.139535,0.139535,0.270833,0
0.052632,0,0,0,0
0.552632,0.046512,0.046512,0.34375,0
0.289474,0.093023,0.093023,0.34375,0
0,0.162791,0.162791,0.59375,0
0.052632,0,0,0,1
0.289474,0,0,0.09375,1
0.605263,0,0,0.21875,0
0.605263,0.325581,0.325581,0.572917,0
0.052632,0.023256,0.023256,0.09375,0
0.605263,0.069767,0.069767,0.53125,0
0.052632,1,1,1,0
0.105263,0,0,0.020833,1
0.105263,0.232558,0.232558,0.791667,0
0.421053,0,0,0.145833,0
0.052632,0.767442,0.767442,0.78125,1
0.052632,0.069767,0.069767,0.21875,0
0.236842,0.023256,0.023256,0.520833,0
0.289474,0.046512,0.046512,0.395833,1
0.289474,0.069767,0.069767,0.145833,1
0.052632,0.348837,0.348837,0.822917,0
0.605263,0,0,0.21875,0
0.052632,0.046512,0.046512,0.520833,0
0.105263,0,0,0.020833,0
0.368421,0,0,0.125,0
0.421053,0.023256,0.023256,0.708333,0
0.605263,0.255814,0.255814,0.875,0
0.052632,0,0,0,0
0.052632,0.046512,0.046512,0.09375,0
0.289474,0.162791,0.162791,0.479167,0
