@relation Blood_20

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric

@data
0.041096,0.222222,0.222222,0.270833,0
0.041096,0,0,0.020833,0
0.041096,0.088889,0.088889,0.145833,1
0.082192,0.177778,0.177778,0.90625,1
0.123288,0.088889,0.088889,0.375,0
0.178082,0,0,0.125,0
0.013699,0.133333,0.133333,0.28125,0
0.013699,0.111111,0.111111,0.40625,1
0.178082,0.044444,0.044444,0.302083,0
0.205479,0.288889,0.288889,0.84375,0
0.273973,0,0,0.197917,0
0.041096,0,0,0.020833,1
0.041096,0.2,0.2,0.270833,1
0.041096,0,0,0.020833,0
0.013699,0,0,0,0
0.013699,0,0,0,0
0.205479,0.044444,0.044444,0.177083,0
0.205479,0,0,0.145833,0
0.013699,0.044444,0.044444,0.020833,1
0.205479,0,0,0.145833,0
0.136986,0.111111,0.111111,0.25,0
0.136986,0.022222,0.022222,0.197917,0
0.013699,0.111111,0.111111,0.46875,0
0.013699,0.422222,0.422222,0.447917,1
0.273973,0.266667,0.266667,0.572917,0
0.205479,0.044444,0.044444,0.21875,0
0.013699,0.066667,0.066667,0.145833,0
0.013699,0.222222,0.222222,0.458333,0
0.205479,0.133333,0.133333,0.270833,0
0.027397,0.155556,0.155556,0.5,0
0.136986,0.022222,0.022222,0.09375,0
0.013699,0.155556,0.155556,0.270833,1
0.178082,0.111111,0.111111,0.333333,0
0.013699,0.022222,0.022222,0.09375,0
0.136986,0,0,0.09375,0
0.013699,0.022222,0.022222,0.020833,1
0.013699,0.244444,0.244444,0.708333,1
0.041096,0.088889,0.088889,0.322917,1
0.164384,0.044444,0.044444,0.125,1
0.041096,0.044444,0.044444,0.145833,0
0.30137,0.022222,0.022222,0.25,0
0.013699,0.111111,0.111111,0.760417,0
0.041096,0.111111,0.111111,0.385417,0
0.013699,0.133333,0.133333,0.458333,1
0.109589,0.044444,0.044444,0.520833,0
0.013699,0.2,0.2,0.270833,1
0.178082,0.111111,0.111111,0.510417,0
0.205479,0.133333,0.133333,0.645833,0
0.041096,0,0,0.020833,1
0.041096,0.133333,0.133333,0.520833,0
0.136986,0.044444,0.044444,0.125,0
0.273973,0,0,0.197917,0
0.273973,0,0,0.197917,1
0.013699,0.111111,0.111111,0.25,1
0.205479,0.133333,0.133333,0.947917,0
0.013699,0.444444,0.444444,0.520833,1
0.273973,0.044444,0.044444,0.25,0
0.013699,0.022222,0.022222,0.09375,1
0.041096,0.022222,0.022222,0.302083,0
0.205479,0.022222,0.022222,0.145833,0
0.041096,0,0,0.020833,0
0.205479,0,0,0.145833,0
0.041096,0.422222,0.422222,0.697917,1
0.013699,0.022222,0.022222,0.09375,0
0.09589,0.177778,0.177778,0.583333,0
0.013699,0.244444,0.244444,0.46875,1
0.013699,0.066667,0.066667,0.09375,0
0.013699,0,0,0,0
0.109589,0.044444,0.044444,0.333333,0
0.041096,0.177778,0.177778,0.375,1
0.013699,0.044444,0.044444,0.760417,1
0.178082,0.022222,0.022222,0.125,0
0.136986,0.111111,0.111111,0.260417,0
0.178082,0,0,0.125,0
0.273973,0,0,0.197917,0
0.30137,0.044444,0.044444,0.90625,0
0.205479,0,0,0.145833,0
0.041096,0,0,0.020833,0
0.013699,0,0,0,0
0.109589,0.177778,0.177778,0.145833,0
0.041096,0.222222,0.222222,0.96875,0
0.041096,0.111111,0.111111,0.375,1
0.041096,0.244444,0.244444,0.333333,1
0.013699,0.222222,0.222222,0.25,0
0.30137,0,0,0.21875,0
0.041096,0,0,0.020833,0
1,0,0,0.75,0
0.013699,0.022222,0.022222,0.083333,0
0.164384,0.066667,0.066667,0.197917,0
0.082192,0.222222,0.222222,0.90625,0
0.273973,0.333333,0.333333,0.645833,0
0.178082,0.066667,0.066667,0.572917,0
0.136986,0.066667,0.066667,0.614583,0
0.273973,0.044444,0.044444,0.708333,0
0.041096,0.022222,0.022222,0.020833,1
0.041096,0.266667,0.266667,0.385417,1
0.109589,0,0,0.072917,0
0.109589,0,0,0.072917,0
0.205479,0.111111,0.111111,0.34375,1
0.013699,0.066667,0.066667,0.427083,0
0.273973,0.022222,0.022222,0.197917,0
0.041096,0.088889,0.088889,0.583333,0
0.136986,0.133333,0.133333,0.28125,0
0.041096,0.088889,0.088889,0.583333,0
0.136986,0.022222,0.022222,0.125,0
0.273973,0.111111,0.111111,0.875,0
0.136986,0.111111,0.111111,0.583333,0
0.150685,0.311111,0.311111,0.71875,0
0.136986,0.044444,0.044444,0.364583,0
0.013699,0.066667,0.066667,0.34375,0
0.013699,0.244444,0.244444,0.520833,0
0.041096,0.133333,0.133333,0.583333,0
0.150685,0.222222,0.222222,0.21875,0
0.136986,0.133333,0.133333,0.364583,0
0.041096,0,0,0.020833,1
0.123288,0.155556,0.155556,0.385417,0
0.30137,0.044444,0.044444,0.270833,0
0.013699,0.022222,0.022222,0.125,0
0.013699,0.066667,0.066667,0.708333,0
0.041096,0,0,0.020833,1
0.136986,0.044444,0.044444,0.145833,1
0.041096,0.088889,0.088889,0.25,1
0.178082,0.022222,0.022222,0.34375,1
0.273973,0,0,0.197917,0
0.013699,0.044444,0.044444,0.229167,0
0.30137,0.088889,0.088889,0.322917,0
0.09589,0.177778,0.177778,0.645833,0
0.013699,0.066667,0.066667,0.145833,0
0.013699,0.088889,0.088889,0.09375,1
0.041096,0.133333,0.133333,0.625,0
0.013699,0.111111,0.111111,0.447917,0
0.041096,0.088889,0.088889,0.145833,1
0.041096,0.111111,0.111111,0.34375,0
0.136986,0,0,0.09375,0
0.178082,0.155556,0.155556,0.5,0
0.068493,0.466667,0.466667,0.270833,1
0.178082,0.066667,0.066667,0.375,0
0.273973,0,0,0.197917,0
0.041096,0.177778,0.177778,0.395833,0
0.205479,0.2,0.2,0.625,0
0.041096,0.333333,0.333333,0.375,1
0.013699,0.244444,0.244444,1,0
0.041096,0.333333,0.333333,1,1
0.013699,0,0,0,0
0.041096,0,0,0.020833,0
0.136986,0.022222,0.022222,0.09375,0
0.136986,0.066667,0.066667,0.333333,0
0.041096,0.244444,0.244444,0.895833,0
0.136986,0.355556,0.355556,0.802083,1
0.178082,0.066667,0.066667,0.25,0
0.013699,0.022222,0.022222,0,0
0.013699,0.111111,0.111111,0.208333,0
0.273973,0,0,0.197917,0
0.273973,0.022222,0.022222,0.520833,0
0.30137,0.155556,0.155556,0.645833,0
0.041096,0.022222,0.022222,0.458333,0
0.273973,0.088889,0.088889,0.604167,0
0.013699,0.133333,0.133333,0.78125,0
0.041096,0,0,0.020833,0
0.041096,0,0,0.020833,0
0.205479,0.111111,0.111111,0.5,0
0.054795,0.222222,0.222222,0.760417,0
0.013699,0.066667,0.066667,0.145833,1
0.30137,0.133333,0.133333,0.895833,0
0.30137,0.022222,0.022222,0.270833,0
0.041096,0.222222,0.222222,0.645833,1
0.178082,0.044444,0.044444,0.25,0
0.178082,0.088889,0.088889,0.25,0
0.041096,0.111111,0.111111,0.21875,1
0.013699,0.177778,0.177778,0.208333,1
0.136986,0.044444,0.044444,0.25,0
0.041096,0.066667,0.066667,0.020833,0
0.273973,0.044444,0.044444,0.34375,0
0.178082,0.333333,0.333333,1,0
0.041096,0.222222,0.222222,0.614583,0
0.205479,0.111111,0.111111,0.822917,0
0.30137,0.066667,0.066667,0.885417,0
0.041096,0.133333,0.133333,0.208333,1
0.205479,0.066667,0.066667,0.270833,0
0.068493,0.022222,0.022222,0.09375,1
0.136986,0.044444,0.044444,0.21875,0
0.054795,1,1,1,1
0.273973,0,0,0.197917,0
0.178082,0.044444,0.044444,0.270833,0
0.013699,0.111111,0.111111,0.208333,1
0.013699,0,0,0,0
0,0.266667,0.266667,0.46875,0
0.109589,0.022222,0.022222,0.145833,1
0.205479,0.044444,0.044444,0.395833,0
0.178082,0.022222,0.022222,0.125,0
0.013699,0.222222,0.222222,0.21875,0
0.30137,0,0,0.21875,0
0.30137,0.022222,0.022222,0.375,0
0.041096,0,0,0.020833,0
0.136986,0.133333,0.133333,0.760417,0
0.205479,0.044444,0.044444,0.875,0
0.013699,0.333333,0.333333,0.645833,0
0.041096,0.488889,0.488889,0.583333,0
0.041096,0.177778,0.177778,0.270833,1
0.027397,0.066667,0.066667,0.28125,1
0.013699,0.111111,0.111111,0.270833,0
0.041096,0,0,0.020833,0
0.041096,0.111111,0.111111,0.270833,1
0.082192,0.088889,0.088889,0.34375,0
0.273973,0.044444,0.044444,0.375,0
0.178082,0.022222,0.022222,0.34375,0
0.150685,0.222222,0.222222,0.385417,0
0.273973,0.022222,0.022222,0.322917,0
0.136986,0.155556,0.155556,0.40625,1
0.041096,0.022222,0.022222,0.114583,0
0.205479,0.2,0.2,0.90625,0
0.205479,0,0,0.145833,0
0.205479,0,0,0.145833,0
0.205479,0.133333,0.133333,0.885417,1
0.013699,0.044444,0.044444,0.09375,0
0.30137,0.044444,0.044444,0.479167,0
0.178082,0,0,0.125,0
0.041096,0.155556,0.155556,0.333333,1
0.013699,0,0,0,0
0.013699,0.022222,0.022222,0.020833,0
0.013699,0.044444,0.044444,0.177083,0
0.013699,0.244444,0.244444,0.96875,0
0.465753,0.044444,0.044444,0.645833,0
0.027397,0.111111,0.111111,0.197917,0
0.013699,0.022222,0.022222,0.40625,0
0.30137,0.022222,0.022222,0.270833,0
0.136986,0.066667,0.066667,0.583333,0
0.013699,0.022222,0.022222,0.09375,0
0.178082,0.066667,0.066667,0.291667,0
0.013699,0.022222,0.022222,0.322917,0
0.027397,0.088889,0.088889,0.375,0
0.205479,0.133333,0.133333,0.375,0
0.041096,0.111111,0.111111,0.458333,0
0.013699,0.022222,0.022222,0,0
0.013699,0,0,0,0
0.178082,0.044444,0.044444,0.34375,0
0.205479,0.333333,0.333333,0.78125,0
0.041096,0.022222,0.022222,0.291667,0
0.273973,0.022222,0.022222,0.40625,0
0.178082,0.155556,0.155556,0.25,0
0.041096,0.022222,0.022222,0.520833,0
0.013699,0.111111,0.111111,0.135417,1
0.068493,0.355556,0.355556,0.708333,0
0.041096,0.177778,0.177778,0.520833,0
0.273973,0.111111,0.111111,0.479167,0
0.09589,0.022222,0.022222,0.145833,0
0.027397,0,0,0.010417,1
0.136986,0,0,0.09375,0
0.013699,0.111111,0.111111,0.34375,1
0.027397,0.088889,0.088889,0.104167,1
0.013699,0.311111,0.311111,0.645833,0
0.109589,0.022222,0.022222,0.520833,0
0.041096,0.088889,0.088889,0.583333,0
0.30137,0,0,0.21875,0
0.013699,0.111111,0.111111,0.270833,1
0.013699,0.111111,0.111111,0.270833,1
0.30137,0,0,0.21875,0
0.328767,0.111111,0.111111,0.5,0
0.013699,0.044444,0.044444,0.520833,0
0.30137,0.044444,0.044444,0.625,0
0.178082,0.155556,0.155556,0.458333,0
0.136986,0.088889,0.088889,0.364583,1
0.013699,0.155556,0.155556,0.375,1
0.30137,0.111111,0.111111,0.447917,0
0.30137,0.288889,0.288889,0.947917,0
0.178082,0.088889,0.088889,0.645833,0
0.205479,0.155556,0.155556,0.770833,0
0.205479,0,0,0.145833,0
0.013699,0.088889,0.088889,0.145833,1
0.109589,0.066667,0.066667,0.65625,0
0.041096,0.111111,0.111111,0.34375,0
0.041096,0.111111,0.111111,0.291667,0
0.205479,0.044444,0.044444,0.5,0
0.150685,0.244444,0.244444,0.583333,0
0.30137,0,0,0.21875,0
0.150685,0.177778,0.177778,0.604167,0
0.273973,0,0,0.197917,0
0.136986,0.133333,0.133333,0.645833,0
0.178082,0.022222,0.022222,0.197917,1
0.041096,0.088889,0.088889,0.125,1
0.109589,0.155556,0.155556,0.375,1
0.041096,0,0,0.020833,0
0.082192,0.2,0.2,0.46875,0
0.178082,0.088889,0.088889,0.125,0
0.054795,0.511111,0.511111,0.802083,0
0.041096,0.066667,0.066667,0.25,1
0.178082,0.333333,0.333333,0.708333,0
0.041096,0.111111,0.111111,0.125,0
0.041096,0,0,0.020833,0
0.041096,0.111111,0.111111,0.46875,0
0.013699,0.022222,0.022222,0.020833,1
0.219178,0.133333,0.133333,0.583333,1
0.041096,0.022222,0.022222,0.020833,1
0.205479,0.044444,0.044444,0.197917,1
0.136986,0.066667,0.066667,0.270833,0
0.136986,0,0,0.09375,0
0.136986,0.044444,0.044444,0.270833,0
0.178082,0.088889,0.088889,0.270833,0
