@relation Blood_18

@attribute 0 numeric
@attribute 1 numeric
@attribute 2 numeric
@attribute 3 numeric
@attribute 4 numeric

@data
0.136986,0,0,0.09375,0
0.041096,0.102041,0.102041,0.291667,0
0.123288,0.061224,0.061224,0.145833,0
0.273973,0.020408,0.020408,0.34375,0
0.136986,0.040816,0.040816,0.21875,0
0.205479,0.081633,0.081633,0.71875,0
0.109589,0.020408,0.020408,0.145833,1
0.013699,0.020408,0.020408,0.09375,0
0.013699,0,0,0,0
0.013699,0,0,0,1
0.041096,0.020408,0.020408,0.520833,0
0.013699,0.204082,0.204082,0.40625,1
0.342466,0.081633,0.081633,0.489583,1
0.013699,0.040816,0.040816,0.125,0
0.013699,0.020408,0.020408,0.40625,0
0.205479,0.122449,0.122449,0.375,0
0.013699,0,0,0,0
0.30137,0,0,0.21875,0
0.178082,0,0,0.125,0
0.178082,0.081633,0.081633,0.75,0
0.041096,0,0,0.020833,0
0.013699,0.244898,0.244898,0.770833,1
0.054795,0.102041,0.102041,0.270833,0
0.273973,0.040816,0.040816,0.645833,0
0.041096,0.265306,0.265306,0.875,0
0.136986,0.020408,0.020408,0.239583,0
0.136986,0.081633,0.081633,0.322917,0
0.068493,0.428571,0.428571,0.270833,1
0.232877,0.020408,0.020408,0.21875,0
0.30137,0.142857,0.142857,0.458333,0
0.30137,0.040816,0.040816,0.34375,0
0.109589,0.163265,0.163265,0.447917,0
0.041096,0,0,0.020833,1
0.013699,0.040816,0.040816,0.34375,0
0.150685,0.244898,0.244898,0.59375,0
0.013699,0.020408,0.020408,0.020833,1
0.041096,0,0,0.020833,1
0.013699,0.306122,0.306122,0.822917,0
0.013699,0.040816,0.040816,0.177083,0
0.273973,0.020408,0.020408,0.40625,0
0.041096,0.061224,0.061224,0.25,0
0.054795,0.918367,0.918367,1,1
0.09589,0.285714,0.285714,0.78125,0
0.013699,0.204082,0.204082,0.458333,1
0.041096,0.204082,0.204082,0.645833,1
0.041096,0,0,0.020833,0
0.013699,0.142857,0.142857,0.270833,1
0.136986,0.163265,0.163265,0.375,0
0.041096,0,0,0.020833,0
0.178082,0.020408,0.020408,0.125,0
0.178082,0,0,0.125,0
0.205479,0.102041,0.102041,0.395833,0
0.013699,0.081633,0.081633,0.25,0
0.013699,0,0,0,1
0.013699,0.040816,0.040816,0.145833,1
0.205479,0.122449,0.122449,0.885417,1
0.041096,0.081633,0.081633,0.09375,1
0.082192,0.204082,0.204082,0.90625,0
0.273973,0.061224,0.061224,0.520833,0
0.041096,0.061224,0.061224,0.40625,0
0.178082,0,0,0.125,0
0.136986,0.020408,0.020408,0.09375,0
0.041096,0.44898,0.44898,0.583333,0
0.013699,0.204082,0.204082,0.270833,0
0.465753,0.040816,0.040816,0.645833,0
0.273973,0,0,0.197917,0
0.082192,0.081633,0.081633,0.34375,0
0.30137,0.142857,0.142857,0.645833,0
0.136986,0.183673,0.183673,0.34375,0
0.109589,0.020408,0.020408,0.520833,0
0.013699,0,0,0,0
0.136986,0.040816,0.040816,0.770833,0
0.273973,0.081633,0.081633,0.604167,0
0.136986,0.081633,0.081633,0.364583,1
0.013699,0,0,0,0
0.013699,0.183673,0.183673,0.270833,1
0.30137,0.040816,0.040816,0.90625,0
0.30137,0.755102,0.755102,1,0
0.136986,0.081633,0.081633,0.375,0
0.054795,0.469388,0.469388,0.802083,0
0.013699,0.244898,0.244898,0.3125,1
0.164384,0.040816,0.040816,0.145833,0
0.30137,0.142857,0.142857,0.697917,0
0.013699,0.020408,0.020408,0.083333,1
0.273973,0.020408,0.020408,0.25,0
0.260274,0.265306,0.265306,0.697917,1
0.041096,0.102041,0.102041,0.21875,1
0.041096,0,0,0.020833,0
0.041096,0.061224,0.061224,0.020833,1
0.30137,0,0,0.21875,0
0.109589,0.081633,0.081633,0.177083,0
0.013699,0.061224,0.061224,0.09375,0
0,0.183673,0.183673,0.427083,1
0.013699,0.061224,0.061224,0.25,0
0.178082,0.061224,0.061224,0.208333,1
0.013699,0.102041,0.102041,0.145833,1
0.205479,0.040816,0.040816,0.21875,0
0.273973,0,0,0.197917,0
0.041096,0.163265,0.163265,0.270833,1
0.013699,0.102041,0.102041,0.447917,0
0.013699,0.122449,0.122449,0.3125,1
0.178082,0.081633,0.081633,0.125,0
0.041096,0.081633,0.081633,0.583333,0
0.013699,0.102041,0.102041,0.46875,0
0.232877,0.142857,0.142857,0.96875,0
0.041096,0,0,0.020833,1
0.205479,0.285714,0.285714,0.885417,0
0.013699,0.102041,0.102041,0.40625,1
0.136986,0,0,0.09375,0
0.205479,0.040816,0.040816,0.197917,1
0.027397,0.265306,0.265306,0.34375,0
0.041096,0.081633,0.081633,0.125,1
0.178082,0.244898,0.244898,0.572917,0
0.041096,0.020408,0.020408,0.458333,0
0.178082,0.061224,0.061224,0.291667,0
0.013699,0.285714,0.285714,0.489583,1
0.013699,0.408163,0.408163,0.520833,1
0.30137,0,0,0.21875,0
0.041096,0.122449,0.122449,0.583333,0
0.205479,0,0,0.145833,0
0.205479,0.183673,0.183673,0.90625,0
0.30137,0.020408,0.020408,0.885417,0
0.013699,0.020408,0.020408,0.020833,0
0.041096,0,0,0.020833,0
0.041096,0.163265,0.163265,0.520833,0
0.136986,0.061224,0.061224,0.260417,0
0.041096,0.061224,0.061224,0.125,1
0.013699,0.183673,0.183673,0.645833,0
0.273973,0.020408,0.020408,0.21875,0
0.013699,0,0,0,0
0.205479,0.020408,0.020408,0.708333,0
0.027397,0.142857,0.142857,0.5,0
0.027397,0.020408,0.020408,0.21875,0
0.205479,0,0,0.145833,0
0.109589,0.040816,0.040816,0.125,0
0.109589,0.163265,0.163265,0.145833,0
0.273973,0,0,0.197917,0
0.041096,0,0,0.020833,0
0.136986,0.040816,0.040816,0.125,0
0.205479,0,0,0.145833,0
0.136986,0.061224,0.061224,0.333333,0
0.30137,0.020408,0.020408,0.21875,0
0.013699,0.816327,0.816327,1,1
0.041096,0.387755,0.387755,0.697917,1
0.013699,0.163265,0.163265,0.354167,0
0.013699,0.061224,0.061224,0.34375,0
0.178082,0.020408,0.020408,0.34375,1
0.136986,0.081633,0.081633,0.5,0
0.013699,0,0,0,0
0.136986,0.040816,0.040816,0.25,0
0.178082,0.040816,0.040816,0.520833,0
0.013699,0.020408,0.020408,0.322917,0
0.178082,0.306122,0.306122,0.708333,0
0.136986,0.204082,0.204082,0.416667,0
0.013699,0.102041,0.102041,0.208333,0
0,0.306122,0.306122,0.34375,1
0.013699,0.102041,0.102041,0.25,1
0.041096,0.020408,0.020408,0.020833,1
0.041096,0.102041,0.102041,0.385417,0
0.178082,0,0,0.125,0
0.123288,0.142857,0.142857,0.385417,0
0.013699,0.122449,0.122449,0.78125,0
0.30137,0.040816,0.040816,0.395833,0
0.219178,0.122449,0.122449,0.583333,1
0.041096,0,0,0.020833,0
0.136986,0.020408,0.020408,0.09375,0
0.041096,0.040816,0.040816,0.229167,0
0.136986,0.122449,0.122449,0.760417,0
0.205479,0,0,0.145833,0
0.178082,0.142857,0.142857,0.458333,0
0.013699,0.102041,0.102041,0.145833,1
0.178082,0.061224,0.061224,0.25,0
0.273973,0.020408,0.020408,0.197917,1
0.013699,0.102041,0.102041,0.135417,1
0.041096,0.102041,0.102041,0.145833,1
0.178082,0.020408,0.020408,0.125,0
0.30137,0,0,0.21875,0
0.041096,0,0,0.020833,0
0.068493,0.020408,0.020408,0.09375,1
0.136986,0,0,0.09375,0
0.041096,0,0,0.020833,0
0.136986,0.081633,0.081633,0.34375,0
0.205479,0.061224,0.061224,0.447917,0
0.082192,0.081633,0.081633,0.520833,0
0.30137,0,0,0.21875,0
0.136986,0.040816,0.040816,0.21875,0
0.041096,0.081633,0.081633,0.21875,1
0.041096,0.142857,0.142857,0.479167,1
0.013699,0,0,0,0
0.205479,0.040816,0.040816,0.333333,0
0.30137,0.061224,0.061224,0.447917,0
0.041096,0,0,0.020833,0
0.013699,0.081633,0.081633,0.333333,0
0.013699,0.122449,0.122449,0.78125,0
0.013699,0.387755,0.387755,0.447917,1
0.205479,0.061224,0.061224,0.21875,0
0.041096,0,0,0.020833,1
0.013699,0.22449,0.22449,0.96875,0
0.30137,0.040816,0.040816,0.322917,0
0.273973,0,0,0.197917,1
0.013699,0.020408,0.020408,0,0
0.041096,0.061224,0.061224,0.458333,0
0.178082,0.081633,0.081633,0.645833,0
0.041096,0.040816,0.040816,0.270833,0
0.273973,0.102041,0.102041,0.875,0
0.041096,0.102041,0.102041,0.46875,0
0.041096,0.020408,0.020408,0.020833,0
0.136986,0.102041,0.102041,0.40625,0
0.041096,0.163265,0.163265,0.375,1
0.041096,0.081633,0.081633,0.333333,0
0.013699,0.061224,0.061224,0.427083,0
0.191781,0.306122,0.306122,0.833333,0
0.30137,0.020408,0.020408,0.270833,0
0.041096,0.367347,0.367347,0.697917,1
0.136986,0,0,0.09375,1
0.205479,0.122449,0.122449,0.270833,0
0.041096,0.040816,0.040816,0.71875,0
0.041096,0.020408,0.020408,0.020833,0
0.013699,0.061224,0.061224,0.145833,0
0.205479,0,0,0.145833,0
0.013699,0.265306,0.265306,0.479167,1
0.041096,0.020408,0.020408,0.072917,0
0.041096,0,0,0.020833,0
0.136986,0.061224,0.061224,0.614583,0
0.013699,0.081633,0.081633,0.46875,1
0.178082,0.020408,0.020408,0.125,1
0.013699,0.020408,0.020408,0.208333,0
0.013699,0,0,0,0
0.109589,0.163265,0.163265,0.541667,0
0.178082,0,0,0.125,0
0.068493,0.040816,0.040816,0.25,0
0,0.265306,0.265306,0.583333,0
0.273973,0.020408,0.020408,0.322917,0
0.205479,0,0,0.145833,0
0.068493,0.326531,0.326531,0.708333,0
0.178082,0.142857,0.142857,0.25,0
0.041096,0.306122,0.306122,1,1
0.09589,0.142857,0.142857,0.520833,1
0.041096,0.163265,0.163265,0.270833,0
0.027397,0.102041,0.102041,0.197917,0
0.013699,0.020408,0.020408,0.09375,0
0.273973,0,0,0.197917,0
0.041096,0.122449,0.122449,0.625,0
0.136986,0,0,0.09375,0
0.30137,0,0,0.21875,0
0.109589,0.163265,0.163265,0.375,0
0.041096,0,0,0.020833,0
0.150685,0.22449,0.22449,0.583333,0
0.041096,0,0,0.020833,0
0.205479,0.122449,0.122449,0.385417,0
0.178082,0.081633,0.081633,0.270833,0
0.013699,0,0,0,0
0.013699,0.040816,0.040816,0.375,1
0.136986,0.081633,0.081633,0.34375,0
0.136986,0.020408,0.020408,0.125,0
0.205479,0.142857,0.142857,0.270833,0
0.109589,0.081633,0.081633,0.510417,1
0.068493,0.040816,0.040816,0.125,0
0.041096,0.040816,0.040816,0.333333,0
0.136986,0.040816,0.040816,0.135417,0
0.054795,0.265306,0.265306,0.875,0
0.273973,0.040816,0.040816,0.375,0
0.136986,0.040816,0.040816,0.395833,1
0.178082,0,0,0.125,0
0.013699,0.22449,0.22449,0.833333,0
0.013699,0,0,0,0
0.178082,0.122449,0.122449,0.447917,0
0.972603,0,0,0.729167,0
0.013699,0,0,0,0
0.178082,0.040816,0.040816,0.34375,0
0.136986,0.020408,0.020408,0.375,1
0.013699,0.204082,0.204082,0.458333,0
0.027397,0,0,0.010417,1
0.041096,0.102041,0.102041,0.34375,0
0.136986,0,0,0.09375,0
0.013699,0.081633,0.081633,0.635417,0
0.013699,0.673469,0.673469,0.78125,1
0.013699,0.204082,0.204082,0.25,0
0.178082,0.102041,0.102041,0.333333,0
0.273973,0.040816,0.040816,0.25,0
0.013699,0,0,0,1
0.041096,0.020408,0.020408,0.291667,0
0.041096,0.061224,0.061224,0.020833,0
0.013699,0.183673,0.183673,0.489583,0
0.178082,0.040816,0.040816,0.302083,0
0.178082,0.061224,0.061224,0.25,0
0.013699,0.081633,0.081633,0.25,0
0.205479,0,0,0.145833,0
0.027397,0.306122,0.306122,0.75,0
0.136986,0.020408,0.020408,0.145833,0
0.013699,0.061224,0.061224,0.145833,0
0.273973,0.040816,0.040816,0.708333,0
0.178082,0.081633,0.081633,0.270833,1
0.041096,0.102041,0.102041,0.427083,0
0.013699,0.142857,0.142857,0.34375,1
0.041096,0.081633,0.081633,0.145833,1
0.041096,0.040816,0.040816,0.145833,1
0.205479,0.306122,0.306122,0.78125,0
0.136986,0.22449,0.22449,0.583333,0
0.013699,0.020408,0.020408,0.125,0
0.205479,0.040816,0.040816,0.5,0
0.30137,0.265306,0.265306,0.947917,0
1,0,0,0.75,0
0.136986,0.102041,0.102041,0.260417,0
0.041096,0,0,0.020833,0
0.013699,0.020408,0.020408,0.09375,1
